SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2013,15,MEM,Marc Gasol,28,80,2796,19.5,0.56,0.02,0.36,7.6,18.9,13.1,19.1,1.6,4.1,13.5,19.2,6.1,5.4,11.5,0.2,2.1,3.1,5.2,5.1
2013,15,MEM,Mike Conley,25,80,2757,18.3,0.55,0.31,0.3,1.8,7.9,4.8,29.5,3.4,0.7,15.1,21.0,5.1,4.7,9.9,0.17,2.3,2.3,4.6,4.6
2013,15,MEM,Zach Randolph,31,76,2607,17.9,0.51,0.02,0.29,13.8,25.1,19.3,7.3,1.3,1.0,11.5,23.1,3.2,4.7,7.9,0.14,1.0,-0.7,0.2,1.5
2013,15,MEM,Tony Allen,31,79,2109,13.2,0.49,0.04,0.29,6.6,13.8,10.2,7.6,3.1,1.7,11.5,17.8,1.0,4.1,5.1,0.12,-2.0,2.4,0.4,1.2
2013,15,MEM,Jerryd Bayless,24,80,1765,13.5,0.51,0.32,0.2,1.4,10.5,5.9,24.9,1.8,0.8,15.1,20.8,1.5,2.5,4.0,0.11,-0.6,0.7,0.1,1.0
2013,15,MEM,Rudy Gay,26,42,1541,14.1,0.48,0.19,0.23,4.2,15.1,9.5,12.4,2.0,1.7,12.1,25.7,-0.2,2.6,2.4,0.08,-0.2,0.7,0.5,0.9
2013,15,MEM,Quincy Pondexter,24,59,1243,11.0,0.56,0.51,0.25,4.0,8.6,6.3,7.6,1.5,0.4,11.2,13.9,1.7,1.5,3.2,0.12,-0.8,0.6,-0.1,0.6
2013,15,MEM,Tayshaun Prince,32,37,1174,10.2,0.46,0.12,0.11,2.9,12.9,7.8,11.6,1.2,0.8,9.0,15.2,0.3,1.6,1.8,0.08,-1.6,0.7,-0.9,0.3
2013,15,MEM,Darrell Arthur,24,59,970,11.8,0.48,0.05,0.13,8.1,12.5,10.3,5.9,1.3,2.8,10.2,20.1,0.2,1.5,1.7,0.08,-2.8,0.4,-2.4,-0.1
2013,15,MEM,Wayne Ellington,25,40,676,9.8,0.53,0.49,0.08,0.9,8.4,4.5,9.9,1.3,0.1,10.4,15.7,0.6,0.8,1.3,0.09,-1.1,0.5,-0.6,0.2
2013,15,MEM,Marreese Speights,25,40,579,16.1,0.47,0.02,0.27,15.2,23.5,19.3,5.5,0.9,3.8,11.2,24.8,0.3,1.1,1.4,0.12,-2.0,-0.3,-2.4,0.0
2013,15,MEM,Ed Davis,23,36,544,17.2,0.54,0.0,0.46,12.1,22.8,17.4,2.4,1.3,7.1,9.5,16.1,0.8,1.2,2.1,0.18,-2.0,1.9,-0.1,0.3
2013,15,MEM,Austin Daye,24,31,328,13.3,0.53,0.52,0.14,2.1,19.8,10.8,10.6,1.5,3.5,11.9,18.8,0.2,0.6,0.9,0.13,-0.7,1.9,1.1,0.3
2013,15,MEM,Tony Wroten,19,35,272,9.3,0.46,0.19,0.34,5.5,6.6,6.1,25.2,1.6,1.2,22.7,21.7,-0.2,0.3,0.1,0.02,-3.5,-0.2,-3.8,-0.1
2013,15,MEM,Chris Johnson,22,8,102,10.7,0.56,0.72,0.08,5.7,7.1,6.4,3.1,2.1,0.0,10.4,13.1,0.1,0.1,0.2,0.11,-0.1,0.6,0.5,0.1
2013,15,MEM,Jon Leuer,23,19,96,17.2,0.63,0.0,0.29,9.7,20.1,14.8,5.3,2.3,0.0,10.0,14.4,0.2,0.2,0.4,0.2,-0.2,1.3,1.0,0.1
2013,15,MEM,Hamed Haddadi,27,13,87,7.4,0.34,0.0,0.1,13.3,19.4,16.3,6.9,0.6,5.7,15.5,13.7,-0.1,0.2,0.1,0.04,-6.1,0.8,-5.3,-0.1
2013,15,MEM,Keyon Dooling,32,7,82,11.2,0.64,0.57,0.33,0.0,1.5,0.7,15.6,0.7,0.0,17.2,16.4,0.2,0.1,0.2,0.13,-1.2,-0.2,-1.4,0.0
2013,15,MEM,Josh Selby,21,10,59,0.1,0.37,0.27,0.5,0.0,10.2,5.0,10.5,1.8,0.0,20.7,26.4,-0.3,0.1,-0.2,-0.14,-10.1,-2.3,-12.4,-0.2
2013,15,MEM,Dexter Pittman,24,7,20,-7.7,0.14,0.0,0.5,17.4,12.0,14.8,0.0,0.0,0.0,12.0,19.2,-0.1,0.0,-0.1,-0.24,-15.9,-7.4,-23.2,-0.1
