PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Shawn Kemp,22,9,9,37.6,5.3,11.2,0.475,0.0,0.0,,5.3,11.2,0.475,0.475,6.8,8.9,0.763,5.2,7.0,12.2,0.4,0.6,1.6,3.0,4.6,17.4
Ricky Pierce,32,9,9,35.1,7.0,14.6,0.48100000000000004,0.3,1.2,0.273,6.7,13.3,0.5,0.49200000000000005,5.2,6.0,0.87,1.0,1.4,2.4,3.1,0.6,0.1,2.7,2.7,19.6
Derrick McKey,25,9,9,35.0,5.8,11.0,0.525,0.6,1.8,0.313,5.2,9.2,0.5660000000000001,0.551,4.2,5.0,0.8440000000000001,1.9,3.0,4.9,2.7,0.8,1.3,2.4,4.1,16.3
Gary Payton,23,8,8,27.6,3.4,7.3,0.466,0.0,0.3,0.0,3.4,7.0,0.48200000000000004,0.466,0.9,1.5,0.583,0.8,1.9,2.6,4.8,1.0,0.3,1.3,3.3,7.6
Eddie Johnson,32,9,0,27.4,7.2,15.2,0.474,0.4,2.4,0.182,6.8,12.8,0.53,0.489,3.6,3.8,0.941,0.9,2.1,3.0,0.9,0.3,0.3,1.7,2.1,18.4
Nate McMillan,27,9,2,27.3,3.9,9.2,0.42200000000000004,0.7,2.9,0.231,3.2,6.3,0.509,0.45799999999999996,1.1,1.6,0.7140000000000001,1.6,2.1,3.7,7.0,1.8,0.3,2.4,3.9,9.6
Michael Cage,30,9,4,21.9,2.1,3.8,0.5589999999999999,0.0,0.0,,2.1,3.8,0.5589999999999999,0.5589999999999999,0.1,0.1,1.0,2.0,3.7,5.7,0.4,0.7,0.9,0.9,2.4,4.3
Benoit Benjamin,27,9,4,17.9,2.6,4.6,0.561,0.0,0.1,0.0,2.6,4.4,0.575,0.561,1.0,2.0,0.5,1.1,4.0,5.1,0.6,0.6,1.4,0.9,2.2,6.1
Dana Barros,24,7,0,13.7,3.0,5.7,0.525,1.4,2.4,0.588,1.6,3.3,0.478,0.65,0.0,0.0,,0.1,0.9,1.0,1.1,0.6,0.0,0.9,1.6,7.4
Tony Brown,31,5,0,4.4,0.4,1.2,0.33299999999999996,0.2,0.8,0.25,0.2,0.4,0.5,0.41700000000000004,0.8,1.4,0.5710000000000001,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.6,1.8
Marty Conlon,24,1,0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
