PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Sedale Threatt,30,4,4,40.5,6.0,11.5,0.522,0.5,0.8,0.667,5.5,10.8,0.512,0.5429999999999999,2.3,3.0,0.75,0.0,2.0,2.0,4.3,0.5,0.0,2.8,2.8,14.8
A.C. Green,28,4,4,38.3,4.0,9.8,0.41,0.0,0.0,,4.0,9.8,0.41,0.41,4.8,5.8,0.826,3.8,5.3,9.0,1.8,1.8,0.0,1.3,2.5,12.8
Byron Scott,30,4,4,37.0,5.5,11.0,0.5,1.8,3.0,0.583,3.8,8.0,0.469,0.58,6.0,6.8,0.889,0.8,1.8,2.5,3.5,1.5,0.3,1.3,2.5,18.8
Vlade Divac,23,4,4,35.8,3.8,10.8,0.349,0.0,0.5,0.0,3.8,10.3,0.366,0.349,2.3,2.5,0.9,1.5,4.0,5.5,3.8,1.3,0.8,4.5,4.3,9.8
Terry Teagle,31,4,2,31.5,6.8,13.8,0.491,0.0,0.0,,6.8,13.8,0.491,0.491,4.0,5.0,0.8,0.8,2.5,3.3,2.0,1.3,0.5,2.0,4.5,17.5
Elden Campbell,23,4,2,29.3,3.5,9.3,0.37799999999999995,0.0,0.0,,3.5,9.3,0.37799999999999995,0.37799999999999995,3.0,4.5,0.667,2.3,4.0,6.3,1.5,0.8,1.5,1.0,3.5,10.0
Chucky Brown,23,3,0,14.7,2.7,6.3,0.42100000000000004,0.0,0.3,0.0,2.7,6.0,0.444,0.42100000000000004,1.0,2.0,0.5,1.0,2.7,3.7,0.7,0.0,0.7,0.3,1.0,6.3
Tony Smith,23,4,0,10.0,0.8,2.5,0.3,0.0,0.5,0.0,0.8,2.0,0.375,0.3,0.3,0.5,0.5,0.3,0.3,0.5,1.3,1.0,0.0,0.8,1.3,1.8
Cliff Robinson,31,3,0,8.0,1.0,3.3,0.3,0.0,0.0,,1.0,3.3,0.3,0.3,1.7,2.7,0.625,0.7,1.3,2.0,0.3,1.0,0.3,0.7,2.0,3.7
Jack Haley,28,2,0,6.0,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,0.0,0.0,,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.5,1.0
Rory Sparrow,33,3,0,5.3,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,1.0,1.3,0.75,0.3,0.0,0.3,1.3,0.3,0.0,0.0,1.7,1.7
