SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1992,3,NJN,Drazen Petrovic,27,4,4,40.8,10.3,19.0,0.54,1.0,3.0,0.33,9.3,16.0,0.58,0.57,2.8,3.3,0.85,1.0,1.5,2.5,3.3,1.0,0.3,2.0,3.3,24.3
1992,3,NJN,Derrick Coleman,24,4,4,40.5,9.0,18.5,0.49,0.3,1.5,0.17,8.8,17.0,0.52,0.49,4.0,5.3,0.76,3.3,8.0,11.3,5.3,1.8,1.0,2.8,3.0,22.3
1992,3,NJN,Mookie Blaylock,24,4,4,37.0,4.3,13.8,0.31,0.3,1.5,0.17,4.0,12.3,0.33,0.32,0.8,1.0,0.75,1.3,2.8,4.0,7.8,3.8,0.5,1.8,4.0,9.5
1992,3,NJN,Chris Morris,26,4,4,33.8,8.0,14.5,0.55,1.0,2.5,0.4,7.0,12.0,0.58,0.59,1.8,2.3,0.78,2.8,2.3,5.0,1.3,1.8,1.8,2.0,2.8,18.8
1992,3,NJN,Sam Bowie,30,4,4,28.0,3.5,8.3,0.42,0.3,0.5,0.5,3.3,7.8,0.42,0.44,2.0,3.0,0.67,2.0,2.8,4.8,2.3,0.8,0.8,1.3,4.8,9.3
1992,3,NJN,Chris Dudley,26,4,0,19.3,1.3,3.5,0.36,0.0,0.0,,1.3,3.5,0.36,0.36,1.0,2.0,0.5,3.3,3.0,6.3,0.8,0.5,2.5,0.3,3.5,3.5
1992,3,NJN,Terry Mills,24,4,0,19.3,2.5,6.8,0.37,0.0,0.3,0.0,2.5,6.5,0.38,0.37,1.8,2.8,0.64,2.3,3.8,6.0,2.0,0.3,0.5,1.8,4.5,6.8
1992,3,NJN,Tate George,23,4,0,11.0,1.8,5.8,0.3,0.0,0.0,,1.8,5.8,0.3,0.3,0.3,0.8,0.33,0.0,0.0,0.0,2.0,0.8,0.3,1.0,2.0,3.8
1992,3,NJN,Rafael Addison,27,1,0,9.0,2.0,7.0,0.29,1.0,2.0,0.5,1.0,5.0,0.2,0.36,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
1992,3,NJN,Kenny Anderson,21,3,0,8.0,1.0,3.0,0.33,0.0,0.0,,1.0,3.0,0.33,0.33,0.7,0.7,1.0,0.3,0.7,1.0,1.0,0.3,0.0,0.3,0.3,2.7
1992,3,NJN,Dave Feitl,29,1,0,3.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
1992,3,NJN,Doug Lee,27,2,0,3.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0
