PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Sean Elliott,23,3,3,45.7,6.3,13.3,0.475,1.7,2.7,0.625,4.7,10.7,0.43799999999999994,0.5379999999999999,5.3,6.0,0.889,1.3,3.0,4.3,2.7,1.0,1.3,2.0,2.0,19.7
Terry Cummings,30,3,3,40.7,11.3,22.0,0.515,0.0,0.3,0.0,11.3,21.7,0.523,0.515,3.3,6.7,0.5,5.0,6.3,11.3,2.3,1.3,1.3,2.3,3.0,26.0
Rod Strickland,25,2,2,40.0,6.5,11.0,0.591,0.0,0.0,,6.5,11.0,0.591,0.591,2.5,4.0,0.625,0.0,3.5,3.5,9.5,1.5,1.0,3.0,4.0,15.5
Antoine Carr,30,3,3,36.3,8.0,14.7,0.545,0.3,0.7,0.5,7.7,14.0,0.5479999999999999,0.557,3.3,5.3,0.625,2.7,5.0,7.7,1.0,0.7,3.7,1.3,4.7,19.7
Vinnie Johnson,35,3,0,23.0,3.7,8.0,0.45799999999999996,0.7,1.3,0.5,3.0,6.7,0.45,0.5,0.3,0.7,0.5,1.0,1.7,2.7,2.3,1.7,0.3,1.7,2.3,8.3
Donald Royal,25,3,2,19.0,1.7,3.0,0.556,0.0,0.0,,1.7,3.0,0.556,0.556,1.7,3.0,0.556,1.7,2.3,4.0,0.0,0.7,0.7,2.0,2.3,5.0
Sidney Green,31,3,0,15.7,1.0,3.3,0.3,0.0,0.0,,1.0,3.3,0.3,0.3,1.0,1.3,0.75,1.7,2.0,3.7,0.7,0.0,0.0,0.7,2.0,3.0
Paul Pressey,33,3,2,15.3,2.0,6.0,0.33299999999999996,0.3,0.7,0.5,1.7,5.3,0.313,0.361,0.0,0.0,,0.3,0.7,1.0,1.0,1.0,0.3,1.7,3.0,4.3
Trent Tucker,32,3,0,12.7,2.0,4.7,0.429,0.3,1.7,0.2,1.7,3.0,0.556,0.46399999999999997,0.3,0.3,1.0,0.3,0.7,1.0,0.7,0.0,0.0,1.0,1.0,4.7
Greg Sutton,24,2,0,7.5,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,1.0,2.0,0.5,0.33299999999999996,1.5,1.5,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.5,3.5
