PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Patrick Ewing,29,12,12,40.2,9.1,19.9,0.456,0.0,0.1,0.0,9.1,19.8,0.45799999999999996,0.456,4.5,6.1,0.74,2.8,8.3,11.1,2.3,0.6,2.6,1.9,4.1,22.7
Xavier McDaniel,28,12,12,38.2,7.8,16.4,0.47700000000000004,0.2,0.7,0.25,7.7,15.8,0.48700000000000004,0.48200000000000004,3.0,4.1,0.735,3.6,3.6,7.2,1.9,0.8,0.2,2.3,2.8,18.8
Mark Jackson,26,12,12,30.7,3.1,7.7,0.402,0.3,1.8,0.19,2.8,5.9,0.465,0.424,1.8,2.3,0.815,1.0,1.3,2.3,7.2,0.8,0.0,2.5,2.2,8.3
Charles Oakley,28,12,12,29.5,1.8,4.8,0.379,0.0,0.0,,1.8,4.8,0.379,0.379,1.7,2.3,0.741,3.7,5.3,9.0,0.7,0.7,0.4,1.3,3.0,5.3
Gerald Wilkins,28,12,12,28.7,3.8,9.1,0.413,0.1,1.1,0.077,3.7,8.0,0.45799999999999996,0.41700000000000004,1.3,1.9,0.696,1.0,1.5,2.5,2.8,0.4,0.1,1.3,2.9,8.9
John Starks,26,12,0,24.6,3.8,10.3,0.374,0.9,3.8,0.239,2.9,6.4,0.455,0.419,3.5,4.3,0.8079999999999999,0.6,1.9,2.5,3.2,1.4,0.0,1.8,3.8,12.1
Anthony Mason,25,12,0,24.0,1.6,3.6,0.442,0.0,0.0,,1.6,3.6,0.442,0.442,1.8,2.3,0.7859999999999999,2.3,4.0,6.3,0.8,0.2,0.7,0.9,2.8,5.0
Greg Anthony,24,12,0,17.8,1.6,3.8,0.413,0.4,1.0,0.41700000000000004,1.2,2.8,0.41200000000000003,0.467,1.7,2.8,0.606,0.3,1.1,1.4,3.4,1.3,0.1,1.1,2.3,5.3
Kiki Vandeweghe,33,8,0,9.4,1.6,3.0,0.542,0.5,0.6,0.8,1.1,2.4,0.474,0.625,0.8,0.9,0.857,0.4,0.4,0.8,0.5,0.3,0.1,0.1,1.3,4.5
Tim McCormick,29,1,0,6.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
James Donaldson,34,2,0,5.5,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.5,1.0,1.0,2.0
Kennard Winchester,25,3,0,3.7,1.0,1.7,0.6,0.0,0.0,,1.0,1.7,0.6,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,2.0
