Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1996,,3011,WSB,None,21.0,NBA,PF,65.0,51.0,1788.0,7.9,16.2,0.49,0.8,2.3,0.33,7.1,13.8,0.51,2.2,3.4,0.65,2.7,6.0,8.7,2.4,1.2,1.5,2.9,5.9,18.8,,102.0,108.0
1997,25.0,3011,POR,Portland Trail Blazers,22.0,NBA,PF,62.0,56.0,1892.0,10.6,19.0,0.56,0.3,0.9,0.27,10.4,18.1,0.57,4.7,7.4,0.64,3.4,8.3,11.7,2.1,1.3,1.6,3.2,5.5,26.2,,113.0,103.0
1998,25.0,3011,POR,Portland Trail Blazers,23.0,NBA,PF,77.0,77.0,2896.0,8.6,16.1,0.53,0.1,0.7,0.2,8.4,15.4,0.55,3.4,5.1,0.66,2.4,6.4,8.8,3.6,1.4,1.6,3.1,4.9,20.7,,109.0,103.0
1999,25.0,3011,POR,Portland Trail Blazers,24.0,NBA,PF,49.0,18.0,1414.0,9.2,18.1,0.51,0.5,1.2,0.42,8.7,16.9,0.52,5.0,6.8,0.73,2.2,7.0,9.2,2.3,1.8,2.1,3.0,6.7,23.9,,109.0,97.0
2001,25.0,3011,POR,Portland Trail Blazers,26.0,NBA,PF,77.0,75.0,2940.0,10.8,21.6,0.5,1.0,3.0,0.32,9.9,18.6,0.53,4.5,5.9,0.77,2.7,8.3,11.0,3.9,1.6,2.5,2.9,3.8,27.1,,111.0,100.0
2002,25.0,3011,POR,Portland Trail Blazers,27.0,NBA,PF,79.0,79.0,2963.0,10.9,23.3,0.47,2.1,5.7,0.36,8.9,17.6,0.5,3.6,5.0,0.73,2.5,9.2,11.7,2.8,1.8,1.8,2.4,3.8,27.6,,110.0,102.0
2003,25.0,3011,POR,Portland Trail Blazers,28.0,NBA,PF,74.0,74.0,2684.0,10.3,21.9,0.47,2.2,6.1,0.36,8.1,15.7,0.52,4.0,5.4,0.74,2.3,8.7,11.0,3.1,1.4,1.5,2.8,4.5,26.8,,109.0,102.0
2004,31.0,3011,TOT,Total After Trade,29.0,NBA,PF,68.0,66.0,2390.0,9.8,22.5,0.44,1.9,5.7,0.33,7.9,16.8,0.47,3.6,4.9,0.74,2.4,8.3,10.6,3.6,1.4,2.8,2.8,4.4,25.2,,104.0,101.0
2004,25.0,3011,POR,Portland Trail Blazers,29.0,NBA,PF,45.0,44.0,1675.0,9.8,22.2,0.44,2.0,5.8,0.34,7.9,16.5,0.48,3.8,5.2,0.74,2.3,7.6,9.9,3.8,1.2,2.4,2.9,4.4,25.5,,105.0,105.0
2004,1.0,3011,ATL,Atlanta Hawks,29.0,NBA,PF,1.0,1.0,42.0,10.1,30.2,0.33,1.3,7.5,0.17,8.8,22.6,0.39,3.8,3.8,1.0,1.3,6.3,7.5,2.5,1.3,6.3,3.8,0.0,25.2,,81.0,103.0
2004,9.0,3011,DET,Detroit Pistons,29.0,NBA,PF,22.0,21.0,673.0,9.8,22.8,0.43,1.8,5.6,0.32,8.0,17.2,0.47,3.1,4.4,0.7,2.6,10.0,12.6,3.2,1.9,3.7,2.4,4.8,24.5,,102.0,91.0
2005,9.0,3011,DET,Detroit Pistons,30.0,NBA,PF,79.0,79.0,2687.0,9.6,21.8,0.44,1.5,4.8,0.32,8.0,16.9,0.48,2.8,4.0,0.7,3.6,9.6,13.2,2.9,1.3,2.4,2.6,4.8,23.5,,103.0,99.0
2006,9.0,3011,DET,Detroit Pistons,31.0,NBA,PF,80.0,80.0,2780.0,9.1,21.2,0.43,3.1,8.6,0.36,6.0,12.6,0.48,2.7,3.6,0.74,1.8,9.1,10.9,3.6,1.6,2.6,1.7,4.6,24.1,,110.0,100.0
2007,9.0,3011,DET,Detroit Pistons,32.0,NBA,C,75.0,72.0,2419.0,8.1,19.2,0.42,2.4,6.7,0.35,5.8,12.4,0.46,2.5,3.1,0.79,2.0,10.3,12.3,2.9,1.7,2.7,2.1,5.1,21.1,,105.0,100.0
2008,9.0,3011,DET,Detroit Pistons,33.0,NBA,C,77.0,76.0,2346.0,8.8,20.4,0.43,2.6,7.4,0.36,6.2,13.0,0.48,2.7,3.5,0.77,2.0,10.0,12.0,3.2,2.1,3.0,2.0,5.0,22.9,,108.0,98.0
2009,9.0,3011,DET,Detroit Pistons,34.0,NBA,C,66.0,63.0,2123.0,7.9,18.8,0.42,2.9,8.3,0.35,4.9,10.5,0.47,2.0,2.6,0.77,1.5,11.3,12.8,2.4,1.6,2.2,1.5,5.1,20.7,,107.0,103.0
2010,2.0,3011,BOS,Boston Celtics,35.0,NBA,C,79.0,13.0,1780.0,7.8,19.1,0.41,2.4,8.5,0.28,5.4,10.6,0.51,2.8,3.7,0.77,1.2,8.3,9.6,2.4,2.4,2.1,1.9,6.5,20.9,,100.0,100.0
2013,20.0,3011,NYK,New York Knicks,38.0,NBA,C,21.0,0.0,296.0,9.9,25.6,0.39,4.0,12.5,0.32,6.0,13.2,0.45,2.5,3.6,0.7,2.0,13.0,15.0,1.1,2.3,2.7,1.8,7.2,26.4,,99.0,99.0
