Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1984,23.0,SAS,NBA,PF,79.0,1531.0,12.6,0.604,0.01,0.431,7.2,13.8,10.6,7.6,1.5,1.3,17.4,14.5,,2.0,0.9,3.0,0.093,,-1.0,0.1,-0.9,0.4
1985,24.0,TOT,NBA,PF,74.0,1178.0,13.5,0.569,0.002,0.435,7.1,9.4,8.3,10.3,1.1,1.0,15.2,19.8,,1.3,1.3,2.6,0.106,,-0.7,-0.3,-1.1,0.3
1985,24.0,SAS,NBA,PF,22.0,305.0,9.7,0.51,0.0,0.388,3.8,9.0,6.5,9.1,1.5,2.2,15.5,17.8,,0.0,0.2,0.3,0.043,,-2.6,0.1,-2.5,-0.1
1985,24.0,UTA,NBA,PF,52.0,873.0,14.8,0.587,0.003,0.45,8.3,9.6,8.9,10.8,0.9,0.6,15.1,20.5,,1.3,1.0,2.3,0.128,,-0.1,-0.4,-0.5,0.3
1986,25.0,UTA,NBA,PF,58.0,469.0,9.1,0.526,0.012,0.521,7.3,11.2,9.3,8.1,0.8,0.7,20.5,22.3,,-0.3,0.5,0.2,0.02,,-4.2,-1.3,-5.5,-0.4
1987,26.0,BOS,NBA,PF,73.0,1079.0,10.7,0.596,0.011,0.567,6.2,13.1,9.9,7.3,1.0,1.0,20.9,16.8,,0.6,1.1,1.8,0.078,,-2.6,-0.7,-3.3,-0.4
1988,27.0,BOS,NBA,PF,74.0,1032.0,12.6,0.559,0.018,0.5,7.4,11.0,9.3,10.4,0.8,0.8,14.4,19.6,,1.3,0.6,1.9,0.087,,-0.9,-1.5,-2.3,-0.1
1989,28.0,MIL,NBA,PF,71.0,1251.0,10.6,0.555,0.044,0.404,6.2,13.2,9.7,7.2,1.4,1.1,17.6,15.1,,0.7,1.3,2.0,0.077,,-1.7,0.1,-1.6,0.1
1990,29.0,MIL,NBA,PF,82.0,2235.0,11.6,0.553,0.017,0.374,5.4,10.6,8.0,9.3,1.2,0.7,14.4,17.0,,1.9,1.6,3.5,0.075,,-1.4,-0.9,-2.3,-0.1
1991,30.0,MIL,NBA,PF,82.0,2114.0,13.4,0.583,0.037,0.312,5.9,10.0,7.9,9.5,1.5,0.9,15.1,18.2,,2.5,1.7,4.2,0.096,,-0.2,-0.9,-1.1,0.5
1992,31.0,MIL,NBA,PF,80.0,1746.0,12.9,0.534,0.057,0.265,6.5,10.5,8.4,10.6,1.5,1.4,14.5,20.2,,1.3,0.9,2.2,0.06,,-0.7,-1.0,-1.7,0.2
1993,32.0,MIL,NBA,C,79.0,1488.0,15.5,0.596,0.068,0.395,7.0,11.4,9.2,11.7,1.9,1.2,11.8,16.4,,3.0,1.0,3.9,0.127,,0.9,-0.2,0.7,1.0
1995,34.0,CLE,NBA,SF,21.0,223.0,11.6,0.479,0.153,0.361,7.1,12.2,9.5,6.3,1.5,1.1,7.7,19.5,,0.1,0.3,0.4,0.092,,-2.7,-0.6,-3.4,-0.1
1996,35.0,LAL,NBA,C,33.0,317.0,14.1,0.558,0.144,0.289,6.8,10.4,8.6,12.3,2.6,0.9,18.0,18.9,,0.2,0.4,0.6,0.086,,-0.3,0.2,-0.1,0.1
1997,36.0,DAL,NBA,PF,12.0,40.0,12.8,0.52,0.0,0.933,5.7,23.6,14.5,0.0,0.0,2.0,19.1,30.1,,0.0,0.0,0.0,-0.015,,-4.2,-3.0,-7.1,-0.1
