Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,18,642,MIN,Minnesota Timberwolves,20.0,NBA,SG,63,35,23.9,3.7,9.0,0.4,1.0,3.5,0.3,2.6,5.5,0.47,0.46,0.9,1.9,0.46,1.1,2.3,3.4,1.7,0.9,0.6,1.3,2.0,9.2
2021,18,642,MIN,Minnesota Timberwolves,21.0,NBA,SG,14,7,21.4,3.2,7.1,0.45,0.4,1.9,0.22,2.8,5.2,0.53,0.48,1.0,1.8,0.56,1.8,3.5,5.3,1.1,0.7,0.4,1.4,2.3,7.9
