Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,23.0,HOU,NBA,PF,57.0,1.0,860.0,4.7,8.5,0.549,0.0,0.1,0.0,4.7,8.4,0.557,2.1,3.4,0.605,3.1,5.1,8.3,0.8,0.5,0.9,2.4,4.7,11.4
1998,24.0,HOU,NBA,PF,58.0,3.0,903.0,5.1,10.6,0.485,0.0,0.0,0.0,5.1,10.6,0.487,3.7,4.9,0.754,2.9,5.3,8.3,1.0,0.4,1.1,1.9,4.5,14.0
1999,25.0,HOU,NBA,PF,41.0,10.0,903.0,6.2,12.1,0.513,0.0,0.0,,6.2,12.1,0.513,3.5,4.9,0.721,2.9,6.9,9.8,0.6,0.2,1.0,2.4,4.1,15.9
2001,27.0,TOT,NBA,C,74.0,45.0,1815.0,4.9,10.1,0.487,0.0,0.1,0.0,4.9,10.0,0.49,3.4,4.4,0.763,2.8,4.9,7.7,1.1,0.7,0.9,2.9,4.7,13.2
2001,27.0,VAN,NBA,C,44.0,40.0,1267.0,5.1,11.0,0.466,0.0,0.1,0.0,5.1,10.9,0.47,3.4,4.4,0.779,2.9,5.3,8.2,1.0,0.5,0.7,3.0,3.9,13.6
2001,27.0,NYK,NBA,C,30.0,5.0,548.0,4.4,7.9,0.554,0.0,0.0,,4.4,7.9,0.554,3.4,4.6,0.729,2.4,4.1,6.5,1.3,1.0,1.2,2.7,6.6,12.2
2002,28.0,NYK,NBA,PF,77.0,4.0,1563.0,5.5,10.4,0.527,0.0,0.0,0.0,5.5,10.3,0.529,2.8,4.0,0.709,2.9,5.2,8.0,0.9,0.7,0.8,2.2,5.8,13.7
2003,29.0,NYK,NBA,PF,74.0,64.0,1850.0,4.4,8.6,0.508,0.0,0.0,,4.4,8.6,0.508,2.4,2.9,0.82,3.2,6.1,9.3,1.2,0.2,0.4,1.8,4.5,11.2
2004,30.0,NYK,NBA,PF,56.0,3.0,872.0,4.1,8.3,0.495,0.0,0.0,,4.1,8.3,0.495,2.4,3.2,0.744,2.4,4.9,7.3,1.2,0.5,0.6,2.7,5.5,10.7
2005,31.0,CHI,NBA,PF,70.0,28.0,1271.0,6.1,12.0,0.512,0.0,0.0,,6.1,12.0,0.512,3.6,5.0,0.718,3.0,5.3,8.3,1.6,0.7,0.5,2.4,5.3,15.9
2006,32.0,CHI,NBA,C,72.0,23.0,824.0,5.9,11.9,0.495,0.0,0.0,,5.9,11.9,0.495,3.4,5.4,0.626,2.4,4.4,6.7,1.7,0.3,0.6,2.7,5.7,15.2
2007,33.0,CHA,NBA,PF,26.0,0.0,220.0,4.1,9.2,0.446,0.0,0.0,,4.1,9.2,0.446,2.8,3.6,0.773,2.1,4.1,6.2,1.0,0.2,0.2,2.5,8.0,11.0
2008,34.0,CHA,NBA,C,22.0,0.0,166.0,3.9,9.1,0.429,0.0,0.0,,3.9,9.1,0.429,2.2,3.5,0.625,2.4,6.7,9.1,0.9,0.2,0.9,2.4,7.4,10.0
