Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,11,1198,HOU,Houston Rockets,Othella Harrington,"January 31, 1974",23.0,NBA,PF,57.0,1.0,860.0,4.7,8.5,0.55,0.0,0.1,0.0,4.7,8.4,0.56,2.1,3.4,0.6,3.1,5.1,8.3,0.8,0.5,0.9,2.4,4.7,11.4
1998,11,1198,HOU,Houston Rockets,Othella Harrington,"January 31, 1974",24.0,NBA,PF,58.0,3.0,903.0,5.1,10.6,0.48,0.0,0.0,0.0,5.1,10.6,0.49,3.7,4.9,0.75,2.9,5.3,8.3,1.0,0.4,1.1,1.9,4.5,14.0
1999,11,1198,HOU,Houston Rockets,Othella Harrington,"January 31, 1974",25.0,NBA,PF,41.0,10.0,903.0,6.2,12.1,0.51,0.0,0.0,,6.2,12.1,0.51,3.5,4.9,0.72,2.9,6.9,9.8,0.6,0.2,1.0,2.4,4.1,15.9
2000,15,1198,VAN,Vancouver Grizzlies,Othella Harrington,"January 31, 1974",26.0,NBA,PF,82.0,82.0,2677.0,5.6,11.2,0.51,0.0,0.0,0.0,5.6,11.1,0.51,3.2,4.0,0.79,2.6,4.9,7.6,1.3,0.5,0.8,2.9,3.9,14.5
2001,31,1198,TOT,Total After Trade,Othella Harrington,"January 31, 1974",27.0,NBA,C,74.0,45.0,1815.0,4.9,10.1,0.49,0.0,0.1,0.0,4.9,10.0,0.49,3.4,4.4,0.76,2.8,4.9,7.7,1.1,0.7,0.9,2.9,4.7,13.2
2001,15,1198,VAN,Vancouver Grizzlies,Othella Harrington,"January 31, 1974",27.0,NBA,C,44.0,40.0,1267.0,5.1,11.0,0.47,0.0,0.1,0.0,5.1,10.9,0.47,3.4,4.4,0.78,2.9,5.3,8.2,1.0,0.5,0.7,3.0,3.9,13.6
2001,20,1198,NYK,New York Knicks,Othella Harrington,"January 31, 1974",27.0,NBA,C,30.0,5.0,548.0,4.4,7.9,0.55,0.0,0.0,,4.4,7.9,0.55,3.4,4.6,0.73,2.4,4.1,6.5,1.3,1.0,1.2,2.7,6.6,12.2
2002,20,1198,NYK,New York Knicks,Othella Harrington,"January 31, 1974",28.0,NBA,PF,77.0,4.0,1563.0,5.5,10.4,0.53,0.0,0.0,0.0,5.5,10.3,0.53,2.8,4.0,0.71,2.9,5.2,8.0,0.9,0.7,0.8,2.2,5.8,13.7
2003,20,1198,NYK,New York Knicks,Othella Harrington,"January 31, 1974",29.0,NBA,PF,74.0,64.0,1850.0,4.4,8.6,0.51,0.0,0.0,,4.4,8.6,0.51,2.4,2.9,0.82,3.2,6.1,9.3,1.2,0.2,0.4,1.8,4.5,11.2
2004,20,1198,NYK,New York Knicks,Othella Harrington,"January 31, 1974",30.0,NBA,PF,56.0,3.0,872.0,4.1,8.3,0.5,0.0,0.0,,4.1,8.3,0.5,2.4,3.2,0.74,2.4,4.9,7.3,1.2,0.5,0.6,2.7,5.5,10.7
2005,5,1198,CHI,Chicago Bulls,Othella Harrington,"January 31, 1974",31.0,NBA,PF,70.0,28.0,1271.0,6.1,12.0,0.51,0.0,0.0,,6.1,12.0,0.51,3.6,5.0,0.72,3.0,5.3,8.3,1.6,0.7,0.5,2.4,5.3,15.9
2006,5,1198,CHI,Chicago Bulls,Othella Harrington,"January 31, 1974",32.0,NBA,C,72.0,23.0,824.0,5.9,11.9,0.5,0.0,0.0,,5.9,11.9,0.5,3.4,5.4,0.63,2.4,4.4,6.7,1.7,0.3,0.6,2.7,5.7,15.2
2007,4,1198,CHA,Charlotte Bobcats,Othella Harrington,"January 31, 1974",33.0,NBA,PF,26.0,0.0,220.0,4.1,9.2,0.45,0.0,0.0,,4.1,9.2,0.45,2.8,3.6,0.77,2.1,4.1,6.2,1.0,0.2,0.2,2.5,8.0,11.0
2008,4,1198,CHA,Charlotte Bobcats,Othella Harrington,"January 31, 1974",34.0,NBA,C,22.0,0.0,166.0,3.9,9.1,0.43,0.0,0.0,,3.9,9.1,0.43,2.2,3.5,0.62,2.4,6.7,9.1,0.9,0.2,0.9,2.4,7.4,10.0
