Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,9,1161,DET,Detroit Pistons,Roy Hamilton,"July 20, 1957",22.0,NBA,PG,72.0,,1116.0,4.6,11.5,0.4,0.0,0.1,0.0,4.6,11.4,0.4,4.1,6.0,0.69,1.8,2.5,4.3,7.7,1.9,0.2,4.7,3.3,13.4,,91.0,112.0
1981,25,1161,POR,Portland Trail Blazers,Roy Hamilton,"July 20, 1957",23.0,NBA,PG,1.0,,5.0,9.3,28.0,0.33,0.0,0.0,,9.3,28.0,0.33,9.3,18.6,0.5,18.6,9.3,28.0,0.0,0.0,0.0,9.3,9.3,28.0,,83.0,107.0
