Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1992,12,683,IND,Indiana Pacers,Dale Davis,"March 25, 1969",22.0,NBA,PF,64.0,23.0,1301.0,5.7,10.4,0.55,0.0,0.0,0.0,5.7,10.4,0.55,3.2,5.7,0.57,5.9,9.4,15.3,1.1,1.0,2.8,1.8,7.1,14.7,118.0,107.0
1993,12,683,IND,Indiana Pacers,Dale Davis,"March 25, 1969",23.0,NBA,PF,82.0,82.0,2264.0,6.7,11.8,0.57,0.0,0.0,,6.7,11.8,0.57,2.6,5.0,0.53,6.4,9.5,16.0,1.5,1.4,3.3,1.7,6.1,16.1,120.0,106.0
1994,12,683,IND,Indiana Pacers,Dale Davis,"March 25, 1969",24.0,NBA,PF,66.0,64.0,2292.0,6.9,13.1,0.53,0.0,0.0,0.0,6.9,13.0,0.53,3.5,6.6,0.53,6.3,9.8,16.1,2.2,1.1,2.4,2.3,4.8,17.3,113.0,102.0
1995,12,683,IND,Indiana Pacers,Dale Davis,"March 25, 1969",25.0,NBA,PF,74.0,70.0,2346.0,7.4,13.1,0.56,0.0,0.0,0.0,7.4,13.1,0.56,3.1,5.9,0.53,5.9,9.9,15.8,1.3,1.6,2.6,2.8,5.0,17.9,111.0,102.0
1996,12,683,IND,Indiana Pacers,Dale Davis,"March 25, 1969",26.0,NBA,PF,78.0,77.0,2617.0,6.9,12.3,0.56,0.0,0.0,,6.9,12.3,0.56,2.8,5.9,0.47,5.2,9.4,14.6,1.6,1.2,2.3,2.4,4.9,16.5,110.0,105.0
1997,12,683,IND,Indiana Pacers,Dale Davis,"March 25, 1969",27.0,NBA,PF,80.0,76.0,2589.0,7.7,14.3,0.54,0.0,0.0,,7.7,14.3,0.54,1.9,4.5,0.43,6.3,9.8,16.1,1.2,1.2,1.6,2.2,4.9,17.3,109.0,103.0
1998,12,683,IND,Indiana Pacers,Dale Davis,"March 25, 1969",28.0,NBA,C,78.0,78.0,2174.0,6.9,12.5,0.55,0.0,0.0,,6.9,12.5,0.55,2.0,4.3,0.46,5.9,9.5,15.3,1.8,1.3,2.2,1.8,5.3,15.7,114.0,99.0
1999,12,683,IND,Indiana Pacers,Dale Davis,"March 25, 1969",29.0,NBA,PF,50.0,50.0,1374.0,6.5,12.2,0.53,0.0,0.0,,6.5,12.2,0.53,3.1,5.0,0.62,6.3,10.6,16.8,0.9,0.8,2.3,1.7,4.7,16.1,118.0,102.0
2000,12,683,IND,Indiana Pacers,Dale Davis,"March 25, 1969",30.0,NBA,C,74.0,72.0,2127.0,7.3,14.6,0.5,0.0,0.0,,7.3,14.6,0.5,3.4,4.9,0.68,6.2,11.5,17.7,1.6,1.3,2.3,2.2,4.9,18.0,112.0,100.0
2001,25,683,POR,Portland Trail Blazers,Dale Davis,"March 25, 1969",31.0,NBA,C,81.0,43.0,2162.0,6.0,12.1,0.5,0.0,0.1,0.0,6.0,12.0,0.5,2.4,3.8,0.63,5.8,9.3,15.1,2.6,1.1,1.9,1.7,5.0,14.4,115.0,101.0
2002,25,683,POR,Portland Trail Blazers,Dale Davis,"March 25, 1969",32.0,NBA,C,78.0,77.0,2447.0,6.5,12.7,0.51,0.0,0.0,,6.5,12.7,0.51,3.3,4.7,0.71,5.8,9.4,15.1,2.1,1.4,1.8,1.4,4.2,16.3,122.0,103.0
2003,25,683,POR,Portland Trail Blazers,Dale Davis,"March 25, 1969",33.0,NBA,C,78.0,78.0,2282.0,5.6,10.3,0.54,0.0,0.0,,5.6,10.3,0.54,2.5,3.9,0.63,5.5,7.8,13.3,2.2,1.2,1.6,1.7,4.4,13.6,119.0,103.0
2004,25,683,POR,Portland Trail Blazers,Dale Davis,"March 25, 1969",34.0,NBA,C,76.0,37.0,1682.0,4.4,9.3,0.47,0.0,0.0,,4.4,9.3,0.47,2.2,3.5,0.61,5.2,7.9,13.2,2.4,1.4,2.1,1.3,5.1,11.0,115.0,104.0
2005,31,683,TOT,Total After Trade,Dale Davis,"March 25, 1969",35.0,NBA,C,61.0,28.0,1307.0,4.6,9.6,0.48,0.0,0.0,,4.6,9.6,0.48,2.5,4.0,0.61,6.2,9.1,15.3,1.9,1.3,2.7,1.8,6.6,11.6,113.0,103.0
2005,10,683,GSW,Golden State Warriors,Dale Davis,"March 25, 1969",35.0,NBA,C,36.0,3.0,577.0,4.0,9.7,0.41,0.0,0.0,,4.0,9.7,0.41,2.0,3.4,0.58,5.4,8.2,13.6,2.1,1.2,2.9,1.8,7.0,10.0,102.0,105.0
2005,12,683,IND,Indiana Pacers,Dale Davis,"March 25, 1969",35.0,NBA,C,25.0,25.0,730.0,5.1,9.4,0.54,0.0,0.0,,5.1,9.4,0.54,2.9,4.6,0.62,6.9,9.9,16.7,1.8,1.4,2.5,1.7,6.3,13.0,122.0,101.0
2006,9,683,DET,Detroit Pistons,Dale Davis,"March 25, 1969",36.0,NBA,C,28.0,2.0,178.0,2.8,7.5,0.38,0.0,0.3,0.0,2.8,7.1,0.39,2.5,4.7,0.53,6.5,9.9,16.5,1.9,0.0,2.8,1.2,7.1,8.1,110.0,103.0
2007,9,683,DET,Detroit Pistons,Dale Davis,"March 25, 1969",37.0,NBA,C,46.0,6.0,464.0,3.9,8.8,0.45,0.0,0.0,,3.9,8.8,0.45,2.0,3.1,0.65,7.0,9.2,16.2,1.4,1.2,4.0,1.8,7.0,9.8,112.0,100.0
