SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,5,CHI,Jimmy Butler,25,12,12,506,94,213,0.44,28,72,0.39,66,141,0.47,0.51,59,72,0.82,18,49,67,38,29,9,21,27,275
2015,5,CHI,Derrick Rose,26,12,12,454,93,235,0.4,23,66,0.35,70,169,0.41,0.44,35,39,0.9,13,45,58,78,14,6,38,22,244
2015,5,CHI,Joakim Noah,29,12,12,395,31,76,0.41,0,0,,31,76,0.41,0.41,7,20,0.35,45,87,132,38,10,14,20,37,69
2015,5,CHI,Mike Dunleavy,34,12,12,389,43,88,0.49,27,56,0.48,16,32,0.5,0.64,18,19,0.95,7,41,48,31,10,5,15,31,131
2015,5,CHI,Pau Gasol,34,10,10,317,56,115,0.49,0,4,0.0,56,111,0.5,0.49,32,42,0.76,17,77,94,31,5,21,21,18,144
2015,5,CHI,Taj Gibson,29,12,2,276,34,72,0.47,0,0,,34,72,0.47,0.47,21,30,0.7,25,41,66,12,4,12,11,25,89
2015,5,CHI,Nikola Mirotic,23,11,0,164,20,66,0.3,7,30,0.23,13,36,0.36,0.36,16,20,0.8,7,23,30,9,6,6,8,22,63
2015,5,CHI,Tony Snell,23,11,0,140,15,44,0.34,9,27,0.33,6,17,0.35,0.44,4,4,1.0,1,16,17,6,0,3,5,13,43
2015,5,CHI,Aaron Brooks,30,12,0,132,21,61,0.34,8,26,0.31,13,35,0.37,0.41,4,7,0.57,3,15,18,11,3,1,9,16,54
2015,5,CHI,Kirk Hinrich,34,10,0,126,9,19,0.47,6,10,0.6,3,9,0.33,0.63,2,3,0.67,0,5,5,11,3,1,1,14,26
2015,5,CHI,Nazr Mohammed,37,3,0,14,2,7,0.29,0,1,0.0,2,6,0.33,0.29,0,0,,3,2,5,0,0,1,0,0,4
2015,5,CHI,Doug McDermott,23,3,0,10,1,3,0.33,1,2,0.5,0,1,0.0,0.5,2,2,1.0,1,1,2,1,0,0,1,0,5
2015,5,CHI,E'Twaun Moore,25,3,0,9,2,6,0.33,1,1,1.0,1,5,0.2,0.42,0,0,,0,3,3,0,2,0,0,1,5
