SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,30,WAS,Bradley Beal,21,10,10,418,81,200,0.4,23,63,0.36,58,137,0.42,0.46,49,59,0.83,14,41,55,46,16,7,26,19,234
2015,30,WAS,Otto Porter,21,10,0,331,39,88,0.44,12,32,0.38,27,56,0.48,0.51,10,21,0.48,24,56,80,18,12,2,6,16,100
2015,30,WAS,Marcin Gortat,30,10,10,307,54,86,0.63,0,0,,54,86,0.63,0.63,16,24,0.67,27,61,88,22,6,11,16,29,124
2015,30,WAS,Paul Pierce,37,10,10,298,48,99,0.48,33,63,0.52,15,36,0.42,0.65,17,20,0.85,0,42,42,9,6,7,10,33,146
2015,30,WAS,John Wall,24,7,7,273,43,110,0.39,3,17,0.18,40,93,0.43,0.4,33,39,0.85,5,28,33,83,10,10,27,13,122
2015,30,WAS,NenA HilArio,32,10,10,257,34,76,0.45,0,0,,34,76,0.45,0.45,11,23,0.48,25,41,66,15,9,3,14,32,79
2015,30,WAS,Ramon Sessions,28,10,3,218,26,70,0.37,10,25,0.4,16,45,0.36,0.44,13,19,0.68,2,22,24,23,4,1,10,14,75
2015,30,WAS,Drew Gooden,33,10,0,178,23,61,0.38,12,26,0.46,11,35,0.31,0.48,10,13,0.77,13,42,55,8,2,10,14,21,68
2015,30,WAS,Kevin SAraphin,25,6,0,72,15,31,0.48,0,0,,15,31,0.48,0.48,3,6,0.5,3,16,19,2,2,1,4,10,33
2015,30,WAS,Will Bynum,32,3,0,31,7,14,0.5,1,2,0.5,6,12,0.5,0.54,4,5,0.8,2,1,3,3,2,1,5,6,19
2015,30,WAS,Garrett Temple,28,4,0,26,1,6,0.17,0,3,0.0,1,3,0.33,0.17,5,8,0.62,1,2,3,1,2,0,3,4,7
2015,30,WAS,Rasual Butler,35,2,0,7,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,1,1,1,0,0,0,2,0
2015,30,WAS,Kris Humphries,29,1,0,5,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,3,3,0,0,0,0,1,2
2015,30,WAS,Martell Webster,28,1,0,4,1,2,0.5,0,1,0.0,1,1,1.0,0.5,0,0,,0,0,0,0,0,0,0,0,2
