PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Reggie Miller,29,17,17,641,11.9,24.9,0.47600000000000003,4.6,11.0,0.42200000000000004,7.2,13.9,0.519,8.9,10.4,0.86,0.8,4.5,5.2,3.1,1.3,0.3,3.4,3.0,37.3,,125,113
Derrick McKey,28,17,17,592,7.1,16.2,0.43700000000000006,1.0,3.3,0.314,6.1,12.9,0.46799999999999997,5.0,5.8,0.871,2.7,4.8,7.5,6.0,1.6,1.0,3.4,6.1,20.2,,112,111
Mark Jackson,29,17,17,554,5.9,12.9,0.45399999999999996,1.6,4.0,0.4,4.3,9.0,0.478,3.4,4.6,0.7390000000000001,2.7,6.2,8.9,12.1,1.5,0.0,4.1,3.4,16.7,,116,112
Rik Smits,28,17,17,546,12.8,23.4,0.547,0.1,0.1,1.0,12.7,23.3,0.545,8.7,10.8,0.804,3.2,8.8,12.0,3.4,0.5,1.4,3.4,7.4,34.4,,122,110
Dale Davis,25,17,17,490,6.3,11.8,0.5329999999999999,0.0,0.0,,6.3,11.8,0.5329999999999999,2.6,5.3,0.489,6.0,9.3,15.3,0.7,0.8,1.6,2.5,6.3,15.2,,108,109
Antonio Davis,26,17,0,367,4.8,10.7,0.451,0.0,0.0,,4.8,10.7,0.451,5.6,8.9,0.627,5.7,8.9,14.6,1.1,1.4,1.7,3.5,9.2,15.2,,103,108
Byron Scott,33,17,0,298,5.9,17.4,0.34,1.7,6.3,0.265,4.3,11.1,0.38299999999999995,5.5,6.3,0.882,0.9,3.7,4.6,3.0,1.8,0.2,4.1,5.5,19.0,,93,112
Haywoode Workman,29,17,0,275,4.8,13.4,0.358,0.4,3.6,0.111,4.4,9.8,0.449,5.4,6.4,0.8440000000000001,1.0,4.6,5.6,9.0,2.2,0.0,3.2,9.0,15.4,,106,111
Sam Mitchell,31,17,0,223,5.7,15.8,0.359,0.0,0.5,0.0,5.7,15.3,0.371,5.4,6.9,0.7859999999999999,4.2,7.7,11.9,1.5,0.7,0.2,3.5,10.1,16.8,,94,112
Duane Ferrell,29,10,0,85,5.2,15.6,0.33299999999999996,0.6,1.3,0.5,4.5,14.3,0.318,6.5,10.4,0.625,5.2,1.9,7.1,8.4,0.0,1.3,6.5,6.5,17.5,,91,116
Greg Kite,33,8,0,26,2.1,6.4,0.33299999999999996,0.0,0.0,,2.1,6.4,0.33299999999999996,4.2,4.2,1.0,6.4,8.5,14.8,0.0,2.1,0.0,4.2,19.1,8.5,,93,107
Vern Fleming,32,3,0,8,6.9,20.7,0.33299999999999996,0.0,6.9,0.0,6.9,13.8,0.5,0.0,20.7,0.0,6.9,6.9,13.8,13.8,0.0,0.0,0.0,0.0,13.8,,82,115
