PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Jalen Rose,22,3,3,99,6.9,15.0,0.46399999999999997,0.5,2.1,0.25,6.4,12.8,0.5,1.6,2.7,0.6,2.1,3.7,5.9,9.6,1.6,1.1,4.8,4.8,16.0,,98,121
Bryant Stith,24,3,1,85,10.6,19.9,0.531,0.6,3.7,0.16699999999999998,10.0,16.2,0.615,9.3,11.8,0.789,1.9,3.7,5.6,4.4,0.6,0.6,0.0,4.4,31.1,,142,123
Dikembe Mutombo,28,3,3,84,3.8,6.3,0.6,0.0,0.0,,3.8,6.3,0.6,3.8,5.7,0.667,2.5,9.4,12.0,0.6,0.0,4.4,4.4,9.4,11.3,,91,117
Reggie Williams,30,3,3,84,5.0,22.7,0.222,2.5,8.2,0.308,2.5,14.5,0.174,3.8,3.8,1.0,3.1,6.9,10.1,7.6,1.9,0.6,1.9,6.9,16.4,,91,119
Mahmoud Abdul-Rauf,25,3,2,76,8.4,23.0,0.364,1.4,8.4,0.16699999999999998,7.0,14.6,0.47600000000000003,9.7,9.7,1.0,1.4,2.1,3.5,3.5,1.4,0.0,5.6,5.6,27.8,,98,123
Rodney Rogers,23,3,3,76,8.4,15.3,0.545,0.7,2.8,0.25,7.7,12.5,0.611,0.7,2.8,0.25,0.7,7.7,8.4,3.5,2.1,2.8,3.5,9.1,18.1,,97,115
Dale Ellis,34,3,0,73,7.2,20.3,0.35700000000000004,2.9,9.4,0.308,4.3,10.9,0.4,8.7,9.4,0.9229999999999999,4.3,5.8,10.1,2.2,1.4,0.7,1.4,4.3,26.1,,121,120
Bison Dele,25,3,0,44,12.0,21.6,0.556,0.0,0.0,,12.0,21.6,0.556,4.8,4.8,1.0,6.0,15.6,21.6,2.4,0.0,1.2,12.0,18.0,28.9,,85,116
Tom Hammonds,27,3,0,44,10.8,16.8,0.643,0.0,0.0,,10.8,16.8,0.643,2.4,7.2,0.33299999999999996,3.6,4.8,8.4,1.2,0.0,2.4,4.8,14.4,24.1,,98,121
Cliff Levingston,34,3,0,35,4.5,9.1,0.5,0.0,0.0,,4.5,9.1,0.5,1.5,3.0,0.5,9.1,4.5,13.6,1.5,4.5,3.0,3.0,6.0,10.6,,105,112
Greg Grant,28,3,0,20,0.0,15.9,0.0,0.0,2.6,0.0,0.0,13.2,0.0,5.3,5.3,1.0,7.9,0.0,7.9,13.2,2.6,0.0,0.0,13.2,5.3,,89,121
