SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1995,14,LAL,Nick Van Exel,23,10,10,464,7.9,19.0,0.41,2.5,7.7,0.32,5.4,11.3,0.48,5.3,6.9,0.76,1.1,3.4,4.5,8.6,2.5,0.4,2.6,3.9,23.5,,114.0,108
1995,14,LAL,Vlade Divac,26,10,10,388,8.0,17.1,0.47,0.3,1.3,0.22,7.7,15.9,0.49,5.6,8.7,0.64,4.8,7.2,11.9,4.3,1.1,1.8,3.9,6.2,21.9,,104.0,106
1995,14,LAL,Elden Campbell,26,10,10,376,9.3,19.1,0.48,0.0,0.0,,9.3,19.1,0.48,4.2,6.4,0.66,3.8,6.8,10.6,2.3,0.6,4.3,2.2,6.4,22.7,,107.0,106
1995,14,LAL,Cedric Ceballos,25,10,10,340,7.7,20.2,0.38,2.9,8.0,0.36,4.8,12.2,0.4,4.5,6.1,0.74,1.8,8.0,9.8,2.9,1.9,1.1,3.4,3.4,22.7,,97.0,105
1995,14,LAL,Eddie Jones,23,10,0,286,5.7,15.2,0.38,2.3,5.1,0.44,3.4,10.1,0.34,2.9,4.0,0.71,1.3,4.8,6.1,3.8,1.5,1.7,3.2,5.1,16.6,,94.0,108
1995,14,LAL,Anthony Peeler,25,10,10,268,6.5,16.0,0.4,1.6,6.3,0.26,4.9,9.8,0.5,3.5,4.5,0.77,1.6,4.1,5.7,5.1,2.0,0.4,2.4,4.7,18.1,,104.0,108
1995,14,LAL,George Lynch,24,10,0,136,6.0,12.8,0.47,0.4,2.0,0.2,5.6,10.8,0.52,5.2,8.0,0.65,5.2,6.8,12.0,2.8,3.2,0.0,3.6,8.8,17.6,,104.0,104
1995,14,LAL,Sam Bowie,33,10,0,135,3.2,12.1,0.27,0.0,0.0,,3.2,12.1,0.27,2.0,2.0,1.0,5.2,8.1,13.3,1.2,0.4,3.6,2.4,10.1,8.5,,79.0,106
1995,14,LAL,Tony Smith,26,6,0,27,6.0,26.2,0.23,6.0,20.2,0.3,0.0,6.0,0.0,0.0,4.0,0.0,2.0,4.0,6.0,6.0,0.0,0.0,8.1,2.0,18.1,,63.0,113
1995,14,LAL,Anthony Miller,23,4,0,15,0.0,7.3,0.0,0.0,0.0,,0.0,7.3,0.0,0.0,0.0,,7.3,14.5,21.8,3.6,3.6,0.0,3.6,7.3,0.0,,51.0,96
1995,14,LAL,Sedale Threatt,33,1,0,11,4.9,19.8,0.25,0.0,9.9,0.0,4.9,9.9,0.5,0.0,0.0,,0.0,0.0,0.0,9.9,4.9,0.0,0.0,9.9,9.9,,79.0,106
1995,14,LAL,Antonio Harvey,24,3,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,13.6,13.6,0.0,0.0,0.0,0.0,0.0,0.0,,,105
