PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Kevin Durant,23,20,20,837,12.5,24.2,0.517,2.6,7.0,0.373,9.9,17.3,0.575,8.4,9.8,0.8640000000000001,0.8,8.5,9.4,4.7,1.8,1.5,4.0,3.2,36.1,,119,107
Russell Westbrook,23,20,20,767,12.2,28.1,0.435,1.2,4.5,0.27699999999999997,11.0,23.6,0.465,6.1,7.7,0.802,1.5,6.0,7.5,8.1,2.1,0.6,3.1,3.4,31.9,,108,109
James Harden,22,20,0,630,7.8,18.0,0.435,2.7,6.6,0.41,5.1,11.4,0.449,9.1,10.6,0.857,1.1,7.5,8.6,5.7,2.6,0.2,3.5,5.6,27.4,,118,107
Serge Ibaka,22,20,20,569,7.8,14.8,0.528,0.1,0.4,0.25,7.7,14.4,0.535,2.4,3.4,0.722,4.4,6.3,10.7,1.1,1.0,5.5,1.0,5.3,18.2,,120,105
Kendrick Perkins,27,20,20,517,3.8,9.1,0.41600000000000004,0.0,0.0,,3.8,9.1,0.41600000000000004,2.1,2.6,0.8,3.6,9.1,12.7,1.3,0.7,2.6,3.0,6.0,9.6,,92,107
Derek Fisher,37,20,0,446,5.8,14.0,0.415,2.1,5.7,0.375,3.7,8.3,0.44299999999999995,1.1,1.1,1.0,0.2,3.6,3.8,3.0,2.0,0.2,0.7,4.4,14.9,,109,111
Thabo Sefolosha,27,20,20,446,4.9,12.1,0.402,1.9,5.8,0.327,3.0,6.3,0.47200000000000003,1.0,1.1,0.889,1.3,5.0,6.3,3.1,3.6,1.1,1.3,5.2,12.6,,106,106
Nick Collison,31,20,0,332,5.3,8.1,0.647,0.0,0.0,,5.3,8.1,0.647,0.5,1.1,0.429,4.8,5.9,10.7,3.0,1.9,0.8,1.9,8.1,11.0,,126,109
Daequan Cook,24,16,0,109,6.8,18.0,0.37799999999999995,3.9,11.7,0.33299999999999996,2.9,6.3,0.462,0.0,1.0,0.0,0.0,4.4,4.4,1.9,1.5,0.0,0.0,3.4,17.5,,103,112
Nazr Mohammed,34,8,0,83,5.1,10.2,0.5,0.0,0.0,,5.1,10.2,0.5,1.3,2.6,0.5,4.5,5.7,10.2,0.6,0.0,1.9,1.3,12.1,11.5,,110,112
Cole Aldrich,23,5,0,25,8.5,19.1,0.444,0.0,0.0,,8.5,19.1,0.444,4.2,8.5,0.5,10.6,17.0,27.6,0.0,0.0,0.0,0.0,6.4,21.2,,118,107
Royal Ivey,30,5,0,21,10.1,27.8,0.364,5.0,12.6,0.4,5.0,15.1,0.33299999999999996,2.5,5.0,0.5,2.5,5.0,7.6,2.5,5.0,0.0,2.5,5.0,27.8,,95,103
Lazar Hayward,25,5,0,18,5.9,8.8,0.667,0.0,0.0,,5.9,8.8,0.667,0.0,0.0,,0.0,11.8,11.8,0.0,0.0,0.0,2.9,5.9,11.8,,93,110
