PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Carmelo Anthony,27,5,5,204,14.1,33.6,0.419,1.1,4.9,0.222,13.0,28.7,0.45299999999999996,8.4,11.1,0.7559999999999999,3.5,7.6,11.1,3.0,1.6,0.3,3.8,5.7,37.6,,103,110
J.R. Smith,26,5,0,175,7.6,24.0,0.316,1.6,8.8,0.179,6.0,15.1,0.396,2.5,2.5,1.0,0.6,3.5,4.1,3.5,1.9,0.3,3.5,6.0,19.2,,82,112
Tyson Chandler,29,5,5,167,3.6,8.3,0.44,0.0,0.0,,3.6,8.3,0.44,3.0,5.0,0.6,6.0,8.9,14.9,1.3,2.3,2.3,5.0,6.0,10.2,,84,106
Amar'e Stoudemire,29,4,4,139,7.9,14.3,0.556,0.0,0.0,,7.9,14.3,0.556,8.3,11.1,0.75,3.2,7.1,10.3,1.2,2.0,0.4,4.8,6.4,24.2,,110,110
Mike Bibby,33,5,1,118,4.2,10.8,0.391,3.3,8.0,0.41200000000000003,0.9,2.8,0.33299999999999996,0.9,1.4,0.667,1.4,8.4,9.8,6.1,0.5,0.0,1.9,3.3,12.6,,118,113
Landry Fields,23,5,4,115,7.2,14.9,0.484,0.5,2.4,0.2,6.7,12.5,0.5379999999999999,2.4,3.4,0.7140000000000001,1.9,5.3,7.2,3.4,1.4,0.0,4.3,2.4,17.3,,95,113
Baron Davis,32,4,4,97,6.3,13.1,0.478,2.3,8.0,0.28600000000000003,4.0,5.1,0.778,2.8,2.8,1.0,0.0,1.7,1.7,7.4,0.0,0.0,7.4,8.5,17.6,,93,118
Steve Novak,28,5,1,95,2.3,5.2,0.444,2.3,4.1,0.5710000000000001,0.0,1.2,0.0,0.0,0.0,,1.7,7.0,8.7,0.0,0.0,0.6,1.7,4.1,7.0,,107,114
Jared Jeffries,30,5,0,34,1.6,9.7,0.16699999999999998,0.0,0.0,,1.6,9.7,0.16699999999999998,0.0,0.0,,9.7,9.7,19.5,0.0,1.6,0.0,1.6,8.1,3.2,,71,109
Josh Harrellson,22,4,0,25,8.8,19.9,0.444,0.0,2.2,0.0,8.8,17.7,0.5,4.4,4.4,1.0,6.6,11.0,17.7,0.0,0.0,0.0,4.4,13.3,22.1,,98,111
Iman Shumpert,21,1,1,19,0.0,5.8,0.0,0.0,2.9,0.0,0.0,2.9,0.0,0.0,0.0,,0.0,2.9,2.9,0.0,2.9,0.0,2.9,5.8,0.0,,0,111
Toney Douglas,25,1,0,8,6.9,6.9,1.0,0.0,0.0,,6.9,6.9,1.0,0.0,0.0,,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,13.8,,203,119
Jerome Jordan,25,1,0,4,13.8,27.6,0.5,0.0,0.0,,13.8,27.6,0.5,0.0,0.0,,27.6,0.0,27.6,0.0,0.0,0.0,0.0,0.0,27.6,,132,119
