PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Brad Daugherty,27,71,71,37.9,7.3,12.8,0.5710000000000001,0.0,0.0,0.5,7.3,12.8,0.5710000000000001,0.5710000000000001,5.5,6.9,0.795,2.3,7.9,10.2,4.4,0.7,0.8,2.1,2.5,20.2
Larry Nance,33,77,77,35.8,6.9,12.6,0.5489999999999999,0.0,0.1,0.0,6.9,12.6,0.551,0.5489999999999999,2.6,3.2,0.818,2.4,6.3,8.7,2.9,0.7,2.6,1.4,2.9,16.5
Mark Price,28,75,74,31.7,6.4,13.1,0.484,1.6,3.9,0.41600000000000004,4.7,9.2,0.512,0.546,3.9,4.1,0.948,0.5,2.2,2.7,8.0,1.2,0.1,2.6,1.4,18.2
Craig Ehlo,31,82,73,31.2,4.7,9.6,0.49,1.1,3.0,0.381,3.6,6.6,0.54,0.55,1.0,1.5,0.7170000000000001,1.4,3.5,4.9,3.1,1.3,0.3,1.5,2.1,11.6
Hot Rod Williams,30,67,13,30.7,3.9,8.4,0.47,0.0,0.0,,3.9,8.4,0.47,0.47,3.2,4.4,0.716,1.9,4.3,6.2,2.3,0.7,1.6,1.7,2.6,11.0
Gerald Wilkins,29,80,35,26.0,4.5,10.0,0.45299999999999996,0.2,0.7,0.276,4.3,9.2,0.467,0.46299999999999997,1.9,2.3,0.84,0.9,1.8,2.7,2.3,1.0,0.2,1.2,1.9,11.1
Mike Sanders,32,53,51,22.4,3.7,7.5,0.49700000000000005,0.0,0.1,0.25,3.7,7.4,0.5,0.499,1.1,1.5,0.7559999999999999,1.0,2.2,3.2,1.4,0.7,0.6,1.1,2.8,8.6
Terrell Brandon,22,82,8,19.8,3.6,7.6,0.478,0.2,0.5,0.31,3.5,7.1,0.491,0.489,1.4,1.7,0.825,0.5,1.7,2.2,3.7,1.0,0.3,1.3,1.5,8.8
Danny Ferry,26,76,1,19.2,2.9,6.0,0.479,0.4,1.1,0.415,2.4,5.0,0.493,0.516,1.3,1.5,0.8759999999999999,1.1,2.6,3.7,1.8,0.4,0.6,1.1,2.3,7.5
John Battle,30,41,0,12.1,2.0,4.9,0.415,0.0,0.1,0.16699999999999998,2.0,4.7,0.423,0.418,1.4,1.8,0.778,0.1,0.6,0.7,1.3,0.2,0.1,0.5,1.0,5.4
Steve Kerr,27,5,0,8.2,1.0,2.0,0.5,0.0,0.4,0.0,1.0,1.6,0.625,0.5,0.4,0.4,1.0,0.0,1.4,1.4,2.2,0.4,0.0,0.4,0.4,2.4
Jerome Lane,26,21,2,7.1,1.3,2.6,0.5,0.0,0.0,,1.3,2.6,0.5,0.5,0.2,1.0,0.25,1.1,1.4,2.5,0.8,0.6,0.1,0.3,1.5,2.8
Jay Guidinger,23,32,5,6.7,0.6,1.7,0.345,0.0,0.0,,0.6,1.7,0.345,0.345,0.4,0.8,0.52,0.8,1.2,2.0,0.5,0.3,0.3,0.3,1.5,1.6
Bobby Phills,23,31,0,4.5,1.2,2.6,0.46299999999999997,0.1,0.2,0.4,1.2,2.5,0.46799999999999997,0.47600000000000003,0.5,0.8,0.6,0.2,0.4,0.5,0.3,0.3,0.1,0.6,0.6,3.0
