Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,4,2428,CHO,Charlotte Hornets,J.R. Reid,1968-03-31,21.0,NBA,C,82.0,82.0,2757.0,4.7,10.6,0.44,0.0,0.1,0.0,4.7,10.6,0.44,2.5,3.8,0.66,2.6,6.4,9.0,1.3,1.2,0.7,2.2,3.8,11.9
1991,4,2428,CHO,Charlotte Hornets,J.R. Reid,1968-03-31,22.0,NBA,C,80.0,80.0,2467.0,5.3,11.3,0.47,0.0,0.0,0.0,5.3,11.3,0.47,2.7,3.8,0.7,2.2,5.1,7.3,1.3,1.3,0.7,2.2,4.2,13.2
1992,4,2428,CHO,Charlotte Hornets,J.R. Reid,1968-03-31,23.0,NBA,C,51.0,7.0,1257.0,6.1,12.5,0.49,0.0,0.1,0.0,6.1,12.4,0.49,3.8,5.4,0.7,2.7,6.3,9.1,2.3,1.4,0.7,2.4,4.6,16.0
1993,31,2428,TOT,Total After Trade,J.R. Reid,1968-03-31,24.0,NBA,PF,83.0,25.0,1887.0,5.4,11.4,0.48,0.0,0.1,0.0,5.4,11.3,0.48,4.1,5.3,0.76,2.3,6.4,8.7,1.5,0.9,0.6,2.4,5.1,14.9
1993,4,2428,CHO,Charlotte Hornets,J.R. Reid,1968-03-31,24.0,NBA,PF,17.0,1.0,295.0,5.1,12.0,0.43,0.0,0.1,0.0,5.1,11.8,0.43,5.2,7.1,0.74,2.4,6.1,8.5,2.9,1.3,0.6,2.9,6.0,15.5
1993,27,2428,SAS,San Antonio Spurs,J.R. Reid,1968-03-31,24.0,NBA,PF,66.0,24.0,1592.0,5.4,11.2,0.48,0.0,0.1,0.0,5.4,11.1,0.49,3.9,5.0,0.77,2.3,6.5,8.7,1.3,0.8,0.6,2.3,4.9,14.8
1994,27,2428,SAS,San Antonio Spurs,J.R. Reid,1968-03-31,25.0,NBA,PF,70.0,11.0,1344.0,7.0,14.2,0.49,0.0,0.1,0.0,7.0,14.1,0.49,2.9,4.1,0.7,2.4,3.5,5.9,2.0,1.2,0.7,2.3,4.4,16.8
1995,27,2428,SAS,San Antonio Spurs,J.R. Reid,1968-03-31,26.0,NBA,PF,81.0,37.0,1566.0,4.6,9.1,0.51,0.0,0.0,0.5,4.6,9.1,0.51,3.7,5.4,0.69,2.8,6.3,9.0,1.3,1.4,0.7,2.6,5.3,12.9
1996,31,2428,TOT,Total After Trade,J.R. Reid,1968-03-31,27.0,NBA,PF,65.0,21.0,1313.0,4.4,8.9,0.49,0.0,0.0,0.0,4.4,8.9,0.5,2.9,3.9,0.75,2.0,5.0,7.0,1.2,1.2,0.5,2.2,5.1,11.7
1996,27,2428,SAS,San Antonio Spurs,J.R. Reid,1968-03-31,27.0,NBA,PF,32.0,5.0,643.0,4.0,9.2,0.44,0.0,0.1,0.0,4.0,9.1,0.44,3.6,4.9,0.74,2.0,4.9,6.9,0.8,1.4,0.6,2.7,5.5,11.6
1996,20,2428,NYK,New York Knicks,J.R. Reid,1968-03-31,27.0,NBA,PF,33.0,16.0,670.0,4.7,8.6,0.55,0.0,0.0,,4.7,8.6,0.55,2.3,3.0,0.78,2.0,5.1,7.1,1.5,1.0,0.4,1.6,4.8,11.8
1998,4,2428,CHO,Charlotte Hornets,J.R. Reid,1968-03-31,29.0,NBA,PF,79.0,1.0,1109.0,4.7,10.3,0.46,0.1,0.3,0.38,4.6,10.1,0.46,2.9,4.0,0.73,2.3,4.5,6.8,1.7,1.1,0.6,2.1,5.6,12.5
1999,31,2428,TOT,Total After Trade,J.R. Reid,1968-03-31,30.0,NBA,PF,41.0,26.0,1029.0,4.6,9.7,0.48,0.0,0.0,0.0,4.6,9.7,0.48,3.7,4.8,0.77,1.6,5.8,7.4,1.7,1.3,0.3,1.8,4.7,12.9
1999,4,2428,CHO,Charlotte Hornets,J.R. Reid,1968-03-31,30.0,NBA,PF,16.0,16.0,556.0,5.7,10.9,0.52,0.0,0.0,,5.7,10.9,0.52,4.3,5.4,0.8,1.4,6.0,7.3,1.6,1.4,0.6,1.8,4.1,15.7
1999,14,2428,LAL,Los Angeles Lakers,J.R. Reid,1968-03-31,30.0,NBA,PF,25.0,10.0,473.0,3.3,8.2,0.41,0.0,0.1,0.0,3.3,8.1,0.41,2.9,4.0,0.72,1.8,5.7,7.5,1.8,1.1,0.0,1.8,5.5,9.6
2000,17,2428,MIL,Milwaukee Bucks,J.R. Reid,1968-03-31,31.0,NBA,PF,34.0,7.0,602.0,3.2,7.6,0.42,0.1,0.4,0.14,3.1,7.2,0.43,2.6,3.3,0.77,1.7,5.3,7.0,1.1,1.1,0.3,1.2,4.8,9.0
2001,6,2428,CLE,Cleveland Cavaliers,J.R. Reid,1968-03-31,32.0,NBA,PF,6.0,0.0,39.0,1.8,4.6,0.4,0.0,0.0,,1.8,4.6,0.4,5.5,7.4,0.75,4.6,2.8,7.4,0.9,1.8,0.9,0.9,3.7,9.2
