Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2006,22.0,GSW,NBA,PF,69.0,14.0,1031.0,8.7,16.7,0.524,0.0,0.0,,8.7,16.7,0.524,6.8,8.4,0.81,4.7,6.7,11.4,1.4,0.7,1.5,3.9,8.2,24.3,,111.0,107.0
2007,23.0,TOT,NBA,PF,59.0,2.0,760.0,8.5,17.8,0.477,0.0,0.0,,8.5,17.8,0.477,7.5,9.4,0.8,5.0,8.6,13.6,1.7,0.5,1.7,4.5,8.2,24.5,,105.0,106.0
2007,23.0,GSW,NBA,PF,17.0,0.0,222.0,9.6,18.1,0.53,0.0,0.0,,9.6,18.1,0.53,7.6,9.6,0.795,4.6,9.2,13.7,1.1,0.7,2.4,3.9,7.6,26.8,,111.0,106.0
2007,23.0,IND,NBA,PF,42.0,2.0,538.0,8.0,17.7,0.454,0.0,0.0,,8.0,17.7,0.454,7.4,9.3,0.802,5.2,8.3,13.5,1.9,0.5,1.4,4.7,8.4,23.5,,102.0,106.0
2008,24.0,IND,NBA,PF,30.0,1.0,305.0,10.3,21.6,0.478,0.0,0.0,,10.3,21.6,0.478,6.4,7.6,0.851,6.1,7.6,13.7,1.6,1.1,0.5,3.2,6.9,27.1,,109.0,108.0
2009,25.0,TOT,NBA,PF,29.0,1.0,215.0,9.5,18.0,0.527,0.2,0.5,0.5,9.3,17.5,0.528,9.7,12.9,0.755,6.3,7.3,13.6,0.7,0.7,0.7,2.9,5.6,29.0,,121.0,114.0
2009,25.0,POR,NBA,PF,19.0,0.0,73.0,4.6,14.4,0.316,0.0,0.0,,4.6,14.4,0.316,11.4,15.2,0.75,9.1,3.8,12.9,0.0,0.8,1.5,4.6,6.8,20.5,,103.0,111.0
2009,25.0,SAC,NBA,PF,10.0,1.0,142.0,11.8,19.7,0.6,0.4,0.7,0.5,11.5,19.0,0.604,9.0,11.8,0.758,5.0,9.0,14.0,1.1,0.7,0.4,2.2,5.0,33.0,,130.0,115.0
2011,27.0,LAC,NBA,PF,36.0,0.0,470.0,9.1,16.3,0.561,0.0,0.0,,9.1,16.3,0.561,4.5,6.8,0.661,4.5,8.1,12.6,0.2,0.3,0.3,2.4,7.9,22.8,,113.0,111.0
2012,28.0,SAS,NBA,PF,2.0,0.0,14.0,0.0,7.4,0.0,0.0,0.0,,0.0,7.4,0.0,7.4,7.4,1.0,0.0,3.7,3.7,0.0,0.0,0.0,3.7,3.7,7.4,,58.0,110.0
