SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,2,BOS,Jayson Tatum,21,17,17,40.6,8.5,19.6,0.43,2.8,7.4,0.37,5.8,12.2,0.47,0.5,5.9,7.2,0.81,1.3,8.7,10.0,5.0,1.0,1.2,2.8,2.4,25.7
2020,2,BOS,Jaylen Brown,23,17,17,39.5,8.1,16.9,0.48,2.5,7.1,0.36,5.5,9.9,0.56,0.55,3.1,3.7,0.84,1.4,6.1,7.5,2.3,1.5,0.5,2.4,2.8,21.8
2020,2,BOS,Marcus Smart,25,17,16,38.1,4.6,11.6,0.39,2.4,7.2,0.33,2.2,4.4,0.49,0.5,2.9,3.3,0.88,0.6,4.6,5.2,4.6,1.2,0.5,2.6,3.2,14.5
2020,2,BOS,Kemba Walker,29,17,17,36.9,6.6,15.1,0.44,2.3,7.4,0.31,4.4,7.6,0.57,0.52,4.1,4.8,0.85,0.4,3.7,4.1,5.1,0.9,0.4,1.9,2.5,19.6
2020,2,BOS,Gordon Hayward,29,5,1,31.4,4.0,10.0,0.4,1.4,4.8,0.29,2.6,5.2,0.5,0.47,1.4,1.6,0.88,0.6,3.4,4.0,2.8,1.4,0.4,1.4,2.0,10.8
2020,2,BOS,Daniel Theis,27,17,17,28.4,3.6,6.9,0.52,0.2,1.5,0.15,3.4,5.4,0.63,0.54,1.5,1.9,0.79,1.9,5.2,7.1,1.5,0.4,1.2,0.9,3.9,8.9
2020,2,BOS,Brad Wanamaker,30,17,0,16.1,1.7,3.5,0.48,0.7,1.6,0.44,1.0,1.9,0.52,0.58,0.8,0.9,0.88,0.1,1.9,2.0,1.8,0.7,0.2,1.1,1.9,4.9
2020,2,BOS,Robert Williams,22,13,0,11.5,1.8,2.4,0.74,0.0,0.1,0.0,1.8,2.3,0.77,0.74,0.2,0.5,0.33,1.7,2.2,3.9,0.8,0.2,0.5,0.5,1.4,3.7
2020,2,BOS,Grant Williams,21,17,0,10.0,0.9,1.5,0.58,0.6,1.0,0.59,0.3,0.5,0.56,0.77,0.4,0.6,0.7,0.4,1.1,1.5,0.4,0.1,0.3,0.2,1.9,2.8
2020,2,BOS,Semi Ojeleye,25,13,0,9.4,0.5,2.2,0.25,0.4,1.8,0.22,0.2,0.4,0.4,0.34,0.2,0.2,1.0,0.2,0.8,0.9,0.1,0.2,0.0,0.1,0.7,1.6
2020,2,BOS,Enes Kanter,27,11,0,9.3,2.0,3.8,0.52,0.1,0.1,1.0,1.9,3.7,0.51,0.54,0.5,0.9,0.5,1.7,2.2,3.9,0.6,0.0,0.0,0.4,1.7,4.5
2020,2,BOS,Romeo Langford,20,7,0,6.6,0.6,1.4,0.4,0.1,0.3,0.5,0.4,1.1,0.38,0.45,0.1,0.3,0.5,0.0,0.4,0.4,0.3,0.1,0.0,0.3,0.6,1.4
2020,2,BOS,Javonte Green,26,1,0,6.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.75,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2020,2,BOS,Carsen Edwards,21,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2,BOS,Tremont Waters,22,1,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2020,2,BOS,Vincent Poirier,26,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020,2,BOS,Tacko Fall,24,2,0,1.5,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.5
