Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,27,73,SAS,San Antonio Spurs,23.0,NBA,PF,82.0,45.0,1984.0,6.9,13.7,0.5,0.0,0.1,0.2,6.9,13.6,0.5,3.6,6.0,0.6,2.9,6.4,9.3,1.4,1.0,2.2,2.6,4.1,17.4
1989,27,73,SAS,San Antonio Spurs,24.0,NBA,PF,82.0,56.0,2401.0,6.9,13.7,0.5,0.0,0.0,0.0,6.9,13.7,0.5,3.1,6.0,0.51,3.8,6.3,10.1,0.9,1.5,1.5,2.7,3.3,16.9
1990,17,73,MIL,Milwaukee Bucks,25.0,NBA,PF,60.0,28.0,1291.0,6.1,12.0,0.51,0.0,0.0,,6.1,12.0,0.51,2.5,4.7,0.54,3.1,7.3,10.4,0.7,0.9,1.5,2.2,4.9,14.8
1991,31,73,TOT,Total After Trade,26.0,NBA,PF,68.0,2.0,924.0,4.5,10.5,0.43,0.0,0.0,0.0,4.5,10.5,0.43,2.3,4.5,0.52,3.8,8.6,12.4,0.6,1.4,1.8,3.3,5.5,11.4
1991,17,73,MIL,Milwaukee Bucks,26.0,NBA,PF,26.0,0.0,247.0,3.9,10.6,0.37,0.0,0.1,0.0,3.9,10.5,0.38,2.3,4.1,0.57,3.8,7.1,10.9,0.4,1.2,1.3,3.2,4.2,10.2
1991,3,73,NJN,New Jersey Nets,26.0,NBA,PF,1.0,0.0,18.0,8.0,8.0,1.0,0.0,0.0,,8.0,8.0,1.0,0.0,0.0,,8.0,4.0,12.0,2.0,4.0,0.0,2.0,8.0,16.0
1991,8,73,DEN,Denver Nuggets,26.0,NBA,PF,41.0,2.0,659.0,4.6,10.5,0.44,0.0,0.0,,4.6,10.5,0.44,2.4,4.8,0.51,3.7,9.3,12.9,0.7,1.4,2.0,3.3,5.8,11.7
1992,8,73,DEN,Denver Nuggets,27.0,NBA,PF,82.0,82.0,2793.0,5.0,11.0,0.46,0.0,0.1,0.0,5.0,11.0,0.46,2.2,3.5,0.62,4.3,7.8,12.1,1.0,1.1,0.8,2.6,3.4,12.2
1994,9,73,DET,Detroit Pistons,29.0,NBA,PF,77.0,47.0,1624.0,4.5,8.2,0.54,0.0,0.1,0.33,4.4,8.1,0.55,2.0,3.4,0.57,4.1,8.6,12.7,1.1,1.2,1.5,2.1,5.2,10.9
1995,1,73,ATL,Atlanta Hawks,30.0,NBA,PF,51.0,0.0,622.0,3.3,6.0,0.55,0.0,0.0,,3.3,6.0,0.55,2.0,4.1,0.48,3.6,7.3,10.9,1.0,1.3,1.9,1.9,6.0,8.6
1996,27,73,SAS,San Antonio Spurs,31.0,NBA,PF,46.0,7.0,344.0,2.5,4.9,0.51,0.0,0.1,0.0,2.5,4.8,0.52,0.6,2.6,0.24,3.0,7.4,10.5,1.0,0.9,2.5,2.3,6.9,5.7
1997,27,73,SAS,San Antonio Spurs,32.0,NBA,C,82.0,48.0,1659.0,2.8,5.7,0.5,0.0,0.0,0.0,2.8,5.7,0.5,1.3,2.0,0.67,3.4,6.3,9.7,0.7,1.4,1.5,1.6,4.9,7.0
1998,1,73,ATL,Atlanta Hawks,33.0,NBA,C,50.0,0.0,398.0,3.3,7.3,0.44,0.0,0.5,0.0,3.3,6.9,0.47,1.4,3.7,0.39,3.5,7.1,10.7,1.4,1.7,0.9,1.5,7.7,8.0
