Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1990,30,31,WSB,Washington Bullets,31,Mark Alarie,PF,6-8,217,1963-12-11,US,3,Duke
1990,30,582,WSB,Washington Bullets,20,Steve Colter,PG,6-3,165,1962-07-24,US,5,New Mexico State
1990,30,815,WSB,Washington Bullets,21,Ledell Eackles,SG,6-5,220,1966-11-24,US,1,New Orleans
1990,30,1084,WSB,Washington Bullets,44,Harvey Grant,PF,6-8,195,1965-07-04,US,1,"Clemson, Oklahoma"
1990,30,1169,WSB,Washington Bullets,12,Tom Hammonds,PF,6-9,215,1967-03-27,US,R,Georgia Tech
1990,30,1333,WSB,Washington Bullets,32,Ed Horton,PF,6-8,230,1967-12-17,US,R,Iowa
1990,30,1534,WSB,Washington Bullets,23,Charles Jones,C,6-9,215,1957-04-03,US,6,Albany State University
1990,30,1618,WSB,Washington Bullets,30,Bernard King,SF,6-7,205,1956-12-04,US,11,Tennessee
1990,30,1825,WSB,Washington Bullets,24,Jeff Malone,SG,6-4,205,1961-06-28,US,6,Mississippi State
1990,30,2518,WSB,Washington Bullets,13,Doug Roth,C,6-11,255,1967-08-24,US,R,Tennessee
1990,30,2938,WSB,Washington Bullets,50,Melvin Turpin,C,6-11,240,1960-12-28,US,4,Kentucky
1990,30,3007,WSB,Washington Bullets,5,Darrell Walker,PG,6-4,180,1961-03-09,US,6,Arkansas
1990,30,3158,WSB,Washington Bullets,34,John Williams,SF,6-8,235,1966-10-26,US,3,LSU
