Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1983,9,1741,DET,Detroit Pistons,22.0,NBA,PF,62.0,5.0,879.0,6.8,13.9,0.48,0.0,0.1,0.0,6.8,13.9,0.49,4.3,7.6,0.57,5.4,6.6,12.0,2.7,1.2,1.9,3.8,6.4,17.9,,101.0,105.0
1984,9,1741,DET,Detroit Pistons,23.0,NBA,PF,80.0,24.0,1746.0,6.1,11.5,0.52,0.0,0.1,0.0,6.1,11.5,0.53,3.3,4.9,0.67,6.2,8.2,14.4,2.9,1.2,2.1,2.0,7.4,15.4,,120.0,106.0
1985,1,1741,ATL,Atlanta Hawks,24.0,NBA,PF,74.0,53.0,2017.0,6.9,13.2,0.53,0.0,0.0,0.0,6.9,13.1,0.53,3.5,5.3,0.65,5.5,8.0,13.5,2.5,1.7,1.6,3.2,5.5,17.3,,109.0,105.0
1986,1,1741,ATL,Atlanta Hawks,25.0,NBA,PF,81.0,35.0,1945.0,7.3,13.6,0.53,0.0,0.0,0.0,7.3,13.6,0.54,4.0,6.0,0.68,4.8,8.4,13.2,1.8,1.9,1.0,2.8,6.4,18.6,,112.0,104.0
1987,1,1741,ATL,Atlanta Hawks,26.0,NBA,PF,82.0,10.0,1848.0,6.7,13.2,0.51,0.0,0.1,0.0,6.7,13.1,0.51,4.1,5.7,0.73,5.8,8.4,14.2,1.1,1.3,1.8,1.9,7.0,17.5,,119.0,104.0
1988,1,1741,ATL,Atlanta Hawks,27.0,NBA,PF,82.0,32.0,2135.0,7.3,13.2,0.56,0.0,0.0,0.5,7.3,13.1,0.56,4.4,5.7,0.77,5.3,6.4,11.8,1.7,1.2,2.0,2.2,6.7,19.1,,123.0,108.0
1989,1,1741,ATL,Atlanta Hawks,28.0,NBA,PF,80.0,52.0,2184.0,6.7,12.7,0.53,0.0,0.1,0.2,6.7,12.6,0.53,3.0,4.3,0.7,4.3,6.8,11.1,1.7,2.2,1.6,2.3,6.0,16.4,,114.0,106.0
1990,1,1741,ATL,Atlanta Hawks,29.0,NBA,PF,75.0,5.0,1706.0,6.3,12.4,0.51,0.0,0.1,0.2,6.3,12.3,0.51,2.4,3.6,0.68,3.3,6.0,9.4,2.3,1.6,1.2,1.4,6.3,15.1,,117.0,112.0
1991,5,1741,CHI,Chicago Bulls,30.0,NBA,PF,78.0,0.0,1013.0,6.3,14.0,0.45,0.0,0.2,0.25,6.2,13.8,0.45,2.9,4.5,0.65,4.9,6.2,11.1,2.8,1.4,2.1,2.5,7.1,15.6,,106.0,105.0
1992,5,1741,CHI,Chicago Bulls,31.0,NBA,PF,79.0,0.0,1020.0,6.2,12.5,0.5,0.0,0.3,0.17,6.2,12.2,0.51,3.0,4.8,0.62,5.4,5.9,11.3,3.3,1.3,2.2,2.1,6.7,15.5,,115.0,105.0
1995,8,1741,DEN,Denver Nuggets,34.0,NBA,PF,57.0,0.0,469.0,6.2,14.5,0.42,0.0,0.1,0.0,6.2,14.4,0.43,2.1,5.0,0.42,5.5,8.4,13.9,3.0,1.5,2.2,2.3,10.2,14.4,,98.0,107.0
