Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1989,,517,CHH,None,Rex Chapman,"October 5, 1967",21.0,NBA,SG,75.0,44.0,2219.0,11.3,27.4,0.41,1.3,4.1,0.31,10.1,23.3,0.43,3.3,4.2,0.8,1.6,2.4,4.0,3.8,1.5,0.5,2.4,3.6,27.3,,97.0,115.0
1990,,517,CHH,None,Rex Chapman,"October 5, 1967",22.0,NBA,SG,54.0,52.0,1762.0,10.5,25.7,0.41,1.3,3.9,0.33,9.2,21.7,0.42,4.0,5.3,0.75,1.4,3.5,5.0,3.7,1.3,0.2,2.8,3.1,26.3,,94.0,113.0
1991,,517,CHH,None,Rex Chapman,"October 5, 1967",23.0,NBA,PG,70.0,68.0,2100.0,9.6,21.7,0.44,1.1,3.5,0.32,8.5,18.2,0.47,5.5,6.6,0.83,1.1,3.4,4.5,5.9,1.7,0.4,3.1,3.9,25.9,,106.0,113.0
1992,31.0,517,TOT,Total After Trade,Rex Chapman,"October 5, 1967",24.0,NBA,"PG,SG",22.0,11.0,567.0,9.4,21.0,0.45,0.7,2.4,0.28,8.8,18.6,0.47,3.0,4.4,0.68,0.8,4.0,4.8,7.4,1.3,0.7,3.8,4.3,22.5,,98.0,113.0
1992,,517,CHH,None,Rex Chapman,"October 5, 1967",24.0,NBA,PG,21.0,11.0,545.0,9.4,20.8,0.45,0.7,2.3,0.3,8.7,18.5,0.47,3.1,4.6,0.68,0.8,3.9,4.7,7.5,1.2,0.7,3.6,4.1,22.5,,99.0,114.0
1992,30.0,517,WSB,Washington Bullets,Rex Chapman,"October 5, 1967",24.0,NBA,SG,1.0,0.0,22.0,11.2,26.8,0.42,0.0,4.5,0.0,11.2,22.3,0.5,0.0,0.0,,2.2,6.7,8.9,6.7,2.2,0.0,6.7,8.9,22.3,,78.0,108.0
1993,30.0,517,WSB,Washington Bullets,Rex Chapman,"October 5, 1967",25.0,NBA,SG,60.0,23.0,1300.0,10.8,22.8,0.48,1.6,4.4,0.37,9.2,18.4,0.5,5.0,6.2,0.81,0.7,2.6,3.3,4.4,1.4,0.4,3.0,4.5,28.3,,108.0,114.0
1994,30.0,517,WSB,Washington Bullets,Rex Chapman,"October 5, 1967",26.0,NBA,SG,60.0,59.0,2025.0,10.7,21.4,0.5,1.6,4.1,0.39,9.1,17.3,0.52,4.2,5.1,0.82,1.4,2.2,3.6,4.6,1.5,0.2,2.9,2.1,27.0,,113.0,116.0
1995,30.0,517,WSB,Washington Bullets,Rex Chapman,"October 5, 1967",27.0,NBA,SG,45.0,29.0,1468.0,8.8,22.1,0.4,3.0,9.5,0.31,5.8,12.6,0.46,4.7,5.5,0.86,0.8,3.1,3.9,4.4,2.3,0.5,2.1,2.9,25.3,,109.0,113.0
1996,16.0,517,MIA,Miami Heat,Rex Chapman,"October 5, 1967",28.0,NBA,SG,56.0,50.0,1865.0,8.2,19.2,0.43,3.5,9.5,0.37,4.6,9.7,0.48,2.3,3.2,0.74,0.6,3.5,4.1,4.7,1.3,0.3,2.2,3.3,22.2,,110.0,108.0
1997,24.0,517,PHO,Phoenix Suns,Rex Chapman,"October 5, 1967",29.0,NBA,SG,65.0,33.0,1833.0,9.3,21.0,0.44,3.1,8.8,0.35,6.2,12.2,0.51,3.5,4.2,0.83,0.7,4.4,5.1,5.1,1.5,0.2,2.7,3.0,25.2,,108.0,111.0
1998,24.0,517,PHO,Phoenix Suns,Rex Chapman,"October 5, 1967",30.0,NBA,SG,68.0,67.0,2263.0,9.5,22.2,0.43,2.8,7.2,0.39,6.7,15.0,0.45,3.4,4.3,0.78,0.7,3.3,4.0,4.7,1.6,0.3,2.7,2.4,25.1,,105.0,106.0
1999,24.0,517,PHO,Phoenix Suns,Rex Chapman,"October 5, 1967",31.0,NBA,SG,38.0,35.0,1183.0,7.4,20.7,0.36,2.4,6.8,0.35,5.0,13.9,0.36,3.4,4.1,0.84,0.5,4.1,4.7,4.9,1.5,0.4,2.4,2.1,20.7,,96.0,106.0
2000,24.0,517,PHO,Phoenix Suns,Rex Chapman,"October 5, 1967",32.0,NBA,SG,53.0,19.0,957.0,6.6,17.1,0.39,2.2,6.6,0.33,4.4,10.5,0.42,3.1,4.2,0.76,0.5,3.7,4.3,3.3,1.2,0.1,2.0,3.7,18.6,,100.0,104.0
