PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Clyde Drexler,28,82,82,2852,10.8,22.4,0.48200000000000004,1.0,3.2,0.319,9.8,19.2,0.509,7.0,8.8,0.794,3.5,5.6,9.1,8.3,2.4,1.0,3.9,3.8,29.6,,117,103
Terry Porter,27,81,81,2665,8.7,16.9,0.515,2.3,5.6,0.415,6.4,11.3,0.564,5.0,6.1,0.823,0.9,4.1,5.1,11.6,2.8,0.2,3.4,2.7,24.7,,127,104
Buck Williams,30,80,80,2582,6.6,11.0,0.602,0.0,0.0,,6.6,11.0,0.602,4.0,5.7,0.705,4.2,9.7,13.9,1.8,0.9,0.9,2.5,4.6,17.3,,121,104
Kevin Duckworth,26,81,81,2511,9.9,20.6,0.48100000000000004,0.0,0.0,0.0,9.9,20.6,0.48200000000000004,4.6,5.9,0.772,3.4,6.7,10.1,1.7,0.6,0.6,3.5,4.8,24.4,,103,107
Jerome Kersey,28,73,72,2359,8.6,18.0,0.478,0.1,0.3,0.308,8.5,17.7,0.48100000000000004,4.7,6.6,0.7090000000000001,3.4,6.3,9.7,4.6,2.0,1.5,3.0,5.1,21.9,,109,103
Clifford Robinson,24,82,11,1940,9.2,19.8,0.46299999999999997,0.1,0.5,0.316,9.0,19.4,0.466,5.0,7.7,0.653,3.0,5.6,8.6,3.7,1.9,1.9,3.3,6.5,23.6,,104,104
Danny Ainge,31,80,0,1710,9.4,19.9,0.47200000000000003,2.8,7.0,0.406,6.6,12.9,0.508,3.2,3.9,0.826,1.3,4.5,5.7,8.0,1.8,0.4,2.8,5.4,24.9,,119,106
Danny Young,28,75,1,897,5.5,14.4,0.38,1.9,5.5,0.34600000000000003,3.6,8.9,0.401,2.2,2.4,0.9109999999999999,1.2,2.8,4.0,7.5,2.7,0.4,2.7,2.6,15.1,,106,106
Mark Bryant,25,53,0,781,6.1,12.4,0.488,0.0,0.1,0.0,6.1,12.3,0.49,4.5,6.2,0.733,4.0,7.6,11.6,1.7,0.9,0.7,2.0,7.3,16.6,,115,105
Wayne Cooper,34,67,1,746,3.6,9.3,0.39299999999999996,0.0,0.1,0.0,3.6,9.2,0.396,2.1,2.7,0.7859999999999999,3.5,8.6,12.0,1.4,0.4,3.9,1.4,7.7,9.4,,103,103
Walter Davis,36,32,1,439,9.5,21.2,0.446,0.1,0.3,0.33299999999999996,9.4,20.9,0.44799999999999995,2.3,2.5,0.9129999999999999,2.1,4.2,6.3,4.5,2.0,0.0,2.7,4.6,21.3,,101,106
Alaa Abdelnaby,22,43,0,290,9.1,19.1,0.474,0.0,0.0,,9.1,19.1,0.474,4.1,7.2,0.568,4.4,10.2,14.7,2.0,0.7,2.0,3.6,6.4,22.2,,99,103
Dražen Petrović,26,18,0,133,11.5,25.5,0.451,0.4,2.2,0.16699999999999998,11.1,23.3,0.47700000000000004,5.4,7.9,0.682,3.6,2.9,6.5,7.2,2.2,0.0,4.3,7.5,28.7,,104,107
