PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Karl Malone,27,82,82,3302,12.9,24.5,0.527,0.1,0.2,0.28600000000000003,12.9,24.3,0.529,10.4,13.6,0.77,3.6,11.2,14.8,4.1,1.4,1.2,3.7,4.1,36.4,,117,102
John Stockton,28,82,82,3103,8.1,15.9,0.507,0.9,2.7,0.345,7.1,13.2,0.541,5.9,7.0,0.836,0.7,3.1,3.8,18.9,3.8,0.3,4.8,3.8,22.9,,120,104
Mark Eaton,34,80,80,2580,3.3,5.7,0.579,0.0,0.0,,3.3,5.7,0.579,1.4,2.2,0.634,3.6,9.5,13.0,1.0,0.8,3.7,1.9,5.8,8.0,,109,103
Thurl Bailey,29,82,22,2486,8.1,17.7,0.45799999999999996,0.0,0.1,0.0,8.1,17.6,0.45899999999999996,4.4,5.5,0.8079999999999999,2.0,6.2,8.2,2.5,1.1,1.8,2.6,3.2,20.6,,101,106
Jeff Malone,29,69,69,2466,10.7,21.1,0.508,0.0,0.1,0.16699999999999998,10.7,21.0,0.51,4.7,5.1,0.917,0.7,3.5,4.2,2.9,1.0,0.1,2.2,2.6,26.2,,110,110
Blue Edwards,25,62,56,1611,7.6,14.5,0.526,0.2,0.8,0.25,7.4,13.8,0.541,2.6,3.7,0.701,1.6,4.7,6.3,3.4,1.8,0.9,3.3,6.3,18.0,,101,106
Mike Brown,27,82,2,1391,4.7,10.3,0.45399999999999996,0.0,0.0,,4.7,10.3,0.45399999999999996,4.8,6.4,0.742,3.9,8.3,12.2,1.8,1.1,0.9,3.0,6.0,14.1,,104,105
Darrell Griffith,32,75,2,1005,8.7,22.3,0.391,2.4,6.9,0.348,6.3,15.4,0.41,1.7,2.3,0.7559999999999999,0.9,3.7,4.5,1.9,2.1,0.4,2.4,5.0,21.6,,90,107
Delaney Rudd,28,82,0,874,7.1,16.4,0.435,1.0,3.5,0.27899999999999997,6.2,12.9,0.478,3.4,4.1,0.831,0.8,3.0,3.8,12.5,2.1,0.1,5.9,5.3,18.7,,97,108
Andy Toolson,25,47,15,470,5.4,13.3,0.40299999999999997,1.3,3.4,0.375,4.1,9.9,0.413,2.7,3.5,0.758,3.4,3.8,7.2,3.3,1.5,0.2,2.6,6.2,14.7,,101,108
Tony Brown,30,23,0,267,5.3,14.5,0.364,0.4,2.1,0.182,4.9,12.5,0.39399999999999996,3.8,4.3,0.87,4.5,2.8,7.4,2.5,0.8,0.0,2.3,7.4,14.7,,99,110
Dan O'Sullivan,22,21,0,85,4.1,9.5,0.43799999999999994,0.0,0.0,,4.1,9.5,0.43799999999999994,4.1,6.5,0.636,3.0,7.1,10.1,2.4,0.6,0.6,2.4,10.7,12.4,,101,107
Walter Palmer,22,28,0,85,8.9,26.7,0.33299999999999996,0.0,0.6,0.0,8.9,26.1,0.341,5.9,8.9,0.667,3.6,8.9,12.4,3.6,1.8,2.4,3.6,11.9,23.7,,84,102
Chris Munk,23,11,0,29,5.2,12.2,0.429,0.0,0.0,,5.2,12.2,0.429,12.2,20.9,0.583,8.7,15.6,24.3,1.7,1.7,3.5,8.7,8.7,22.6,,91,96
Pat Cummings,34,4,0,26,7.8,11.6,0.667,0.0,0.0,,7.8,11.6,0.667,13.6,19.4,0.7,5.8,3.9,9.7,0.0,0.0,0.0,3.9,15.5,29.1,,128,111
