Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2012,4,3002,CHA,Charlotte Bobcats,21.0,NBA,PG,66.0,1792.0,14.9,0.46,0.3,0.28,1.9,13.5,7.5,30.2,1.8,0.8,12.1,25.2,,-0.2,0.5,0.3,0.01,,0.7,-1.4,-0.8,0.6
2013,4,3002,CHA,Charlotte Bobcats,22.0,NBA,PG,82.0,2859.0,18.8,0.52,0.27,0.3,2.3,9.2,5.7,31.2,2.9,0.9,12.4,25.6,,3.7,1.1,4.8,0.08,,2.2,-0.8,1.4,2.4
2014,4,3002,CHA,Charlotte Bobcats,23.0,NBA,PG,73.0,2614.0,16.8,0.5,0.29,0.3,1.7,11.6,6.6,29.7,1.7,1.0,11.6,25.8,,1.8,3.3,5.1,0.09,,1.4,0.3,1.7,2.4
2015,4,3002,CHO,Charlotte Hornets,24.0,NBA,PG,62.0,2119.0,17.6,0.49,0.28,0.29,1.8,9.9,5.7,27.1,2.2,1.2,8.3,25.9,,1.8,2.6,4.5,0.1,,1.7,0.6,2.3,2.3
2016,4,3002,CHO,Charlotte Hornets,25.0,NBA,PG,81.0,2885.0,20.8,0.55,0.37,0.33,2.1,11.5,6.8,25.7,2.2,1.1,10.1,26.5,,6.3,3.6,9.9,0.16,,3.5,0.5,4.0,4.3
2017,4,3002,CHO,Charlotte Hornets,26.0,NBA,PG,79.0,2739.0,21.3,0.57,0.42,0.25,1.8,10.6,6.2,29.1,1.6,0.7,9.5,29.2,,5.9,2.2,8.1,0.14,,4.9,-0.8,4.1,4.2
2018,4,3002,CHO,Charlotte Hornets,27.0,NBA,PG,80.0,2736.0,20.6,0.57,0.44,0.31,1.2,8.7,4.9,27.4,1.6,0.7,10.4,27.4,,6.5,2.0,8.6,0.15,,4.7,-0.7,4.0,4.2
2019,4,3002,CHO,Charlotte Hornets,28.0,NBA,PG,82.0,2863.0,21.7,0.56,0.43,0.27,1.9,11.9,6.8,29.4,1.7,1.0,10.1,31.5,,5.5,1.9,7.4,0.12,,5.2,-1.0,4.2,4.4
2020,2,3002,BOS,Boston Celtics,29.0,NBA,PG,56.0,1742.0,20.0,0.57,0.53,0.27,2.2,11.0,6.7,24.2,1.3,1.5,10.5,27.2,,3.9,2.0,5.9,0.16,,4.9,-0.3,4.6,2.9
2021,2,3002,BOS,Boston Celtics,30.0,NBA,PG,3.0,70.0,16.8,0.5,0.55,0.18,0.0,12.9,6.3,34.6,4.1,0.0,15.9,34.2,,-0.1,0.1,0.0,0.02,,2.0,0.5,2.6,0.1
