Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1983,27,157,SAS,San Antonio Spurs,20,Gene Banks,PF,6-7,215,"May 15, 1959",US,1,Duke
1983,27,634,SAS,San Antonio Spurs,50,Geoff Crompton,C,6-11,280,"July 4, 1955",US,3,UNC
1983,27,747,SAS,San Antonio Spurs,25,Coby Dietrick,C,6-10,220,"July 23, 1948",US,12,San Jose State
1983,27,801,SAS,San Antonio Spurs,10,Mike Dunleavy,PG,6-3,180,"March 21, 1954",US,6,South Carolina
1983,27,1024,SAS,San Antonio Spurs,44,George Gervin,SG,6-7,180,"April 27, 1952",US,10,Eastern Michigan
1983,27,1039,SAS,San Antonio Spurs,53,Artis Gilmore,C,7-2,240,"September 21, 1949",US,11,"Gardner-Webb University, Jacksonville University"
1983,27,1127,SAS,San Antonio Spurs,30,Paul Griffin,PF,6-9,205,"January 20, 1954",US,6,Western Michigan
1983,27,1520,SAS,San Antonio Spurs,25,Jim Johnstone,C,6-11,245,"September 20, 1960",US,R,Wake Forest
1983,27,1543,SAS,San Antonio Spurs,42,Edgar Jones,PF,6-10,225,"June 17, 1956",US,2,Nevada
1983,27,2011,SAS,San Antonio Spurs,34,Mike Mitchell,SF,6-7,215,"January 1, 1956",US,4,Auburn
1983,27,2038,SAS,San Antonio Spurs,0,Johnny Moore,PG,6-1,175,"March 3, 1958",US,2,Texas
1983,27,2262,SAS,San Antonio Spurs,5,Billy Paultz,C,6-11,235,"July 30, 1948",US,12,"Cameron University, St. John's"
1983,27,2298,SAS,San Antonio Spurs,21,Roger Phegley,SG,6-6,205,"October 16, 1956",US,4,Bradley
1983,27,2385,SAS,San Antonio Spurs,15,Ed Rains,SF,6-7,190,"December 24, 1956",US,1,University of South Alabama
1983,27,2485,SAS,San Antonio Spurs,1,Oliver Robinson,SG,6-4,180,"March 13, 1960",US,R,UAB
1983,27,2556,SAS,San Antonio Spurs,35,Mike Sanders,SF,6-6,210,"May 7, 1960",US,R,UCLA
1983,27,2700,SAS,San Antonio Spurs,9,Robert Smith,PG,5-11,165,"March 10, 1955",US,5,UNLV
1983,27,3190,SAS,San Antonio Spurs,33,Bill Willoughby,SF,6-8,205,"May 20, 1957",US,6,
