Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1997,18,997,MIN,Minnesota Timberwolves,20.0,NBA,SF,3.0,125.0,19.3,0.5,0.02,0.06,11.4,15.1,13.0,13.7,1.7,2.3,7.1,20.4,0.2,-0.1,0.1,0.05,2.5,-1.4,1.2,0.1
1998,18,997,MIN,Minnesota Timberwolves,21.0,NBA,PF,5.0,194.0,15.5,0.5,0.0,0.12,9.7,20.6,14.8,20.4,1.1,5.4,21.8,24.3,-0.1,0.1,0.0,-0.0,0.0,0.9,0.9,0.1
1999,18,997,MIN,Minnesota Timberwolves,22.0,NBA,PF,4.0,170.0,24.1,0.49,0.02,0.29,10.2,22.6,16.1,19.1,2.3,3.6,12.7,28.1,0.2,0.3,0.5,0.14,5.9,2.2,8.1,0.4
2001,18,997,MIN,Minnesota Timberwolves,24.0,NBA,PF,4.0,165.0,24.9,0.57,0.05,0.62,6.6,26.6,16.3,21.6,1.3,2.9,7.5,22.8,0.6,0.3,0.9,0.26,7.2,2.9,10.1,0.5
2002,18,997,MIN,Minnesota Timberwolves,25.0,NBA,PF,3.0,130.0,25.5,0.51,0.04,0.57,12.5,34.1,22.8,20.4,1.9,3.0,14.6,27.1,0.3,0.0,0.3,0.12,4.6,1.7,6.3,0.3
2003,18,997,MIN,Minnesota Timberwolves,26.0,NBA,PF,6.0,265.0,25.0,0.54,0.06,0.2,5.2,32.5,20.1,23.4,1.9,2.8,10.7,28.7,0.4,0.4,0.8,0.14,4.8,2.1,7.0,0.6
2004,18,997,MIN,Minnesota Timberwolves,27.0,NBA,PF,18.0,783.0,25.0,0.51,0.04,0.34,6.0,31.3,19.3,24.1,1.6,3.9,14.9,30.3,1.4,1.3,2.7,0.16,3.6,2.9,6.5,1.7
2008,2,997,BOS,Boston Celtics,31.0,NBA,PF,26.0,987.0,23.0,0.54,0.02,0.26,9.3,25.3,17.5,18.4,2.0,2.5,10.1,26.6,2.1,2.0,4.1,0.2,4.3,2.3,6.6,2.1
2010,2,997,BOS,Boston Celtics,33.0,NBA,PF,23.0,766.0,17.6,0.53,0.01,0.19,5.3,21.4,13.6,14.7,1.8,2.3,8.7,22.2,0.7,1.6,2.4,0.15,1.6,2.2,3.8,1.1
2011,2,997,BOS,Boston Celtics,34.0,NBA,PF,9.0,328.0,17.3,0.48,0.01,0.23,8.3,27.3,18.3,12.4,2.8,2.3,12.0,23.2,0.0,0.7,0.8,0.11,-0.1,2.5,2.4,0.4
2012,2,997,BOS,Boston Celtics,35.0,NBA,C,20.0,737.0,20.5,0.54,0.01,0.25,5.2,27.3,16.6,8.5,1.7,3.2,11.0,26.5,0.7,1.6,2.3,0.15,2.1,1.9,3.9,1.1
2013,2,997,BOS,Boston Celtics,36.0,NBA,C,6.0,212.0,17.3,0.56,0.03,0.28,5.6,37.9,23.2,22.4,1.3,2.5,22.0,20.8,0.0,0.6,0.6,0.14,-0.7,4.1,3.4,0.3
2014,3,997,BRK,Brooklyn Nets,37.0,NBA,C,12.0,250.0,17.2,0.57,0.03,0.36,9.1,30.3,19.2,10.8,2.0,1.9,15.1,16.8,0.3,0.3,0.6,0.12,0.5,1.8,2.3,0.3
