Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,1,2051,ATL,Atlanta Hawks,22.0,NBA,SG,6.0,0.0,16.3,2.2,5.3,0.41,0.3,1.7,0.2,1.8,3.7,0.5,0.44,0.0,0.0,,0.3,2.3,2.7,1.2,0.3,0.2,1.0,0.3,4.7
2019,17,2051,MIL,Milwaukee Bucks,23.0,NBA,SG,4.0,0.0,7.3,1.0,2.5,0.4,0.3,0.8,0.33,0.8,1.8,0.43,0.45,0.3,0.5,0.5,0.0,1.3,1.3,1.0,0.5,0.0,0.3,0.3,2.5
