Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2008,30,3259,WAS,Washington Wizards,22.0,NBA,SG,75.0,2.0,1158.0,9.7,22.1,0.44,1.9,4.6,0.4,7.9,17.5,0.45,4.7,5.7,0.82,1.1,4.3,5.3,2.9,1.6,0.3,4.4,6.0,26.0,,98.0,112.0
2009,30,3259,WAS,Washington Wizards,23.0,NBA,SG,82.0,5.0,1837.0,9.6,21.7,0.44,1.6,4.7,0.34,8.0,17.0,0.47,4.7,5.5,0.85,0.9,3.4,4.3,2.7,1.1,0.6,2.6,4.0,25.6,,105.0,117.0
2010,30,3259,WAS,Washington Wizards,24.0,NBA,SG,74.0,23.0,1421.0,8.6,20.6,0.42,2.5,6.3,0.41,6.0,14.3,0.42,3.8,4.8,0.8,0.7,3.0,3.8,1.8,1.0,0.3,2.1,5.4,23.6,,104.0,113.0
2011,30,3259,WAS,Washington Wizards,25.0,NBA,SG,64.0,40.0,2034.0,10.4,23.5,0.44,2.6,6.8,0.39,7.7,16.7,0.46,4.7,5.7,0.82,0.7,3.7,4.4,1.9,1.1,0.4,2.3,3.6,28.0,,107.0,114.0
2012,31,3259,TOT,Total After Trade,26.0,NBA,SG,62.0,35.0,1729.0,9.6,23.8,0.4,3.1,8.6,0.36,6.5,15.2,0.42,4.4,5.1,0.85,0.9,3.1,4.0,1.7,1.3,0.5,2.5,4.3,26.7,,102.0,110.0
2012,30,3259,WAS,Washington Wizards,26.0,NBA,SG,40.0,32.0,1211.0,10.3,25.3,0.41,3.1,8.4,0.37,7.2,16.9,0.42,4.8,5.6,0.86,0.9,3.3,4.2,2.0,1.3,0.5,2.5,3.9,28.5,,103.0,111.0
2012,13,3259,LAC,Los Angeles Clippers,26.0,NBA,SG,22.0,3.0,518.0,7.9,20.1,0.39,3.1,8.8,0.35,4.8,11.2,0.43,3.3,4.1,0.82,1.1,2.6,3.7,1.0,1.5,0.6,2.5,5.3,22.2,,100.0,110.0
2013,23,3259,PHI,Philadelphia 76Ers,27.0,NBA,SG,59.0,17.0,1411.0,8.4,20.3,0.41,2.8,7.9,0.36,5.6,12.4,0.45,3.9,4.8,0.82,0.9,4.0,4.9,3.1,1.3,0.5,1.9,3.1,23.5,,105.0,109.0
2014,14,3259,LAL,Los Angeles Lakers,28.0,NBA,SG,64.0,9.0,1810.0,10.4,23.9,0.44,3.6,9.4,0.39,6.8,14.5,0.47,6.3,7.7,0.82,0.8,3.7,4.5,2.6,1.2,0.3,2.6,4.2,30.7,,107.0,114.0
2015,14,3259,LAL,Los Angeles Lakers,29.0,NBA,SG,42.0,0.0,1000.0,8.9,24.3,0.37,4.2,11.5,0.37,4.6,12.8,0.36,6.7,7.6,0.89,0.9,4.0,4.9,2.1,1.2,0.6,2.2,4.2,28.8,,105.0,113.0
2016,14,3259,LAL,Los Angeles Lakers,30.0,NBA,SG,54.0,2.0,1033.0,6.1,18.1,0.34,3.7,11.5,0.32,2.4,6.6,0.36,3.1,3.7,0.83,0.7,4.0,4.7,1.7,1.1,0.3,1.5,2.4,19.1,,98.0,115.0
2017,14,3259,LAL,Los Angeles Lakers,31.0,NBA,SG,60.0,60.0,1556.0,8.5,19.8,0.43,5.3,13.2,0.4,3.2,6.6,0.48,2.4,2.8,0.86,0.8,3.5,4.3,1.8,1.2,0.4,1.1,4.3,24.8,,118.0,116.0
2018,10,3259,GSW,Golden State Warriors,32.0,NBA,SG,80.0,8.0,1393.0,7.0,16.9,0.41,4.3,11.3,0.38,2.7,5.6,0.48,1.9,2.2,0.86,0.7,3.6,4.3,1.2,1.3,0.2,1.3,3.5,20.1,,106.0,112.0
2019,8,3259,DEN,Denver Nuggets,33.0,NBA,SG,4.0,0.0,37.0,4.0,11.9,0.33,4.0,10.6,0.38,0.0,1.3,0.0,0.0,0.0,,0.0,1.3,1.3,2.7,0.0,1.3,2.7,5.3,11.9,,89.0,115.0
