Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2280,6.0,0.0,30.0,3.75,15.85,0.24,1.5,6.8,0.22,2.25,9.05,0.25,0.0,0.0,0,0.0,3.75,3.75,3.75,1.5,0.0,9.05,1.5,9.05,44.0,107.5
