PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bryon Russell,30,5,5,42.8,5.0,11.2,0.446,2.0,4.4,0.455,3.0,6.8,0.441,0.536,2.2,2.4,0.917,0.8,6.4,7.2,3.0,0.6,0.2,0.4,2.6,14.2
Karl Malone,37,5,5,39.8,9.8,24.2,0.405,0.2,0.4,0.5,9.6,23.8,0.40299999999999997,0.409,7.8,9.8,0.7959999999999999,1.8,7.0,8.8,3.4,1.0,0.8,3.8,2.6,27.6
John Stockton,38,5,5,37.2,3.4,7.4,0.45899999999999996,0.0,1.6,0.0,3.4,5.8,0.586,0.45899999999999996,3.0,4.2,0.7140000000000001,2.2,3.4,5.6,11.4,2.0,0.6,1.4,3.8,9.8
Donyell Marshall,27,5,5,32.0,4.4,10.8,0.40700000000000003,0.2,1.6,0.125,4.2,9.2,0.457,0.41700000000000004,1.4,1.8,0.778,2.6,5.0,7.6,1.6,0.4,1.0,1.8,3.8,10.4
Olden Polynice,36,5,5,20.0,3.2,6.0,0.5329999999999999,0.0,0.2,0.0,3.2,5.8,0.552,0.5329999999999999,1.4,2.0,0.7,3.2,0.6,3.8,0.2,0.2,0.4,1.2,2.4,7.8
Danny Manning,34,5,0,19.2,3.8,6.8,0.5589999999999999,0.4,0.4,1.0,3.4,6.4,0.531,0.588,1.8,2.4,0.75,0.4,1.8,2.2,0.6,0.6,0.8,1.4,4.2,9.8
David Benoit,32,4,0,15.3,1.8,4.8,0.368,0.5,1.5,0.33299999999999996,1.3,3.3,0.385,0.42100000000000004,1.8,1.8,1.0,0.3,1.5,1.8,0.5,0.0,0.5,0.5,1.5,5.8
Greg Ostertag,27,5,0,12.8,0.8,2.2,0.364,0.0,0.0,,0.8,2.2,0.364,0.364,0.0,0.8,0.0,1.2,2.4,3.6,0.2,0.0,0.4,0.4,2.0,1.6
John Starks,35,3,0,12.0,1.3,4.0,0.33299999999999996,0.3,1.3,0.25,1.0,2.7,0.375,0.375,0.7,0.7,1.0,0.0,1.0,1.0,0.3,0.3,0.3,0.7,1.7,3.7
Jacque Vaughn,25,5,0,11.4,0.2,2.0,0.1,0.2,0.4,0.5,0.0,1.6,0.0,0.15,0.0,0.0,,0.0,0.4,0.4,1.6,0.0,0.2,0.2,2.6,0.6
DeShawn Stevenson,19,1,0,8.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
John Crotty,31,4,0,4.8,0.0,0.8,0.0,0.0,0.0,,0.0,0.8,0.0,0.0,0.8,0.8,1.0,0.3,0.5,0.8,0.8,0.3,0.3,0.0,0.8,0.8
