PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rasheed Wallace,26,3,3,42.7,6.3,17.0,0.373,1.3,3.7,0.364,5.0,13.3,0.375,0.41200000000000003,2.7,4.7,0.5710000000000001,1.7,6.3,8.0,2.3,0.3,1.0,1.3,3.0,16.7
Steve Smith,31,3,3,40.7,5.3,11.3,0.47100000000000003,1.3,3.7,0.364,4.0,7.7,0.522,0.529,5.0,5.3,0.938,1.7,2.7,4.3,2.3,0.7,0.3,3.3,1.0,17.0
Scottie Pippen,35,3,3,39.0,5.3,12.7,0.42100000000000004,1.0,5.7,0.17600000000000002,4.3,7.0,0.619,0.461,2.0,3.0,0.667,0.7,5.0,5.7,2.3,2.7,0.7,4.0,4.7,13.7
Damon Stoudamire,27,3,3,38.0,6.3,15.3,0.413,0.7,4.3,0.154,5.7,11.0,0.515,0.435,4.3,4.3,1.0,0.3,2.7,3.0,4.3,0.7,0.3,3.0,2.0,17.7
Arvydas Sabonis,36,3,3,34.7,4.7,9.7,0.483,0.0,0.7,0.0,4.7,9.0,0.519,0.483,2.0,2.7,0.75,2.7,5.7,8.3,2.7,0.3,2.3,0.7,4.0,11.3
Stacey Augmon,32,2,0,14.0,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,1.0,1.0,1.0,0.5,1.5,2.0,2.0,0.5,0.0,0.5,1.5,5.0
Detlef Schrempf,38,3,0,10.7,1.3,2.0,0.667,0.7,1.0,0.667,0.7,1.0,0.667,0.833,1.3,2.0,0.667,0.0,1.7,1.7,0.3,0.0,0.0,0.7,1.0,4.7
Dale Davis,31,2,0,10.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.5,0.5,2.0,0.0,0.5,0.0,0.5,3.5,0.5
Rod Strickland,34,2,0,9.5,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,3.0,0.33299999999999996,0.33299999999999996,2.0,3.0,0.667,1.0,1.0,2.0,1.0,1.0,0.0,0.5,0.5,4.0
Greg Anthony,33,2,0,8.5,1.0,3.0,0.33299999999999996,0.5,1.5,0.33299999999999996,0.5,1.5,0.33299999999999996,0.41700000000000004,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,2.5
Antonio Harvey,30,2,0,7.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,2.5,3.0,0.0,0.0,0.0,0.5,2.0,0.0
Will Perdue,35,3,0,1.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.7,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
