PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Vince Carter,24,12,12,44.9,10.2,23.3,0.436,2.1,5.1,0.41,8.1,18.3,0.44299999999999995,0.48,4.8,6.2,0.784,3.1,3.4,6.5,4.7,1.7,1.7,2.3,3.8,27.3
Alvin Williams,26,12,12,40.5,5.8,13.3,0.431,0.8,2.3,0.35700000000000004,4.9,11.0,0.447,0.46299999999999997,1.4,2.1,0.68,0.5,2.4,2.9,4.2,1.3,0.7,1.3,2.8,13.8
Antonio Davis,32,12,12,40.4,6.4,12.8,0.5,0.0,0.0,,6.4,12.8,0.5,0.5,3.6,4.4,0.8109999999999999,3.4,7.7,11.1,1.9,0.8,1.8,1.8,2.9,16.4
Charles Oakley,37,12,12,32.6,3.9,9.0,0.435,0.3,0.7,0.375,3.7,8.3,0.44,0.449,1.2,1.4,0.8240000000000001,1.7,4.7,6.3,1.8,1.0,0.6,1.8,2.4,9.3
Chris Childs,33,12,9,31.7,3.1,7.5,0.41100000000000003,1.3,3.0,0.41700000000000004,1.8,4.5,0.40700000000000003,0.494,1.7,1.9,0.87,0.2,3.0,3.2,6.5,1.0,0.3,2.9,4.0,9.1
Dell Curry,36,12,0,15.2,2.3,5.3,0.42200000000000004,1.2,3.1,0.37799999999999995,1.1,2.3,0.48100000000000004,0.531,0.8,1.0,0.833,0.2,1.0,1.2,0.8,0.5,0.1,0.9,0.8,6.5
Jerome Williams,27,11,0,14.9,1.1,2.2,0.5,0.0,0.0,,1.1,2.2,0.5,0.5,1.0,2.0,0.5,1.8,2.3,4.1,0.8,0.9,0.5,0.5,2.1,3.2
Morris Peterson,23,8,3,13.8,2.3,4.4,0.514,0.5,1.1,0.444,1.8,3.3,0.5379999999999999,0.5710000000000001,0.4,0.5,0.75,0.3,1.3,1.5,1.9,0.8,0.0,0.8,1.3,5.4
Keon Clark,25,11,0,9.4,1.0,2.7,0.36700000000000005,0.0,0.0,,1.0,2.7,0.36700000000000005,0.36700000000000005,1.2,1.8,0.65,0.6,1.5,2.1,0.5,0.2,0.3,0.4,1.5,3.2
Eric Montross,29,5,0,6.2,0.4,1.0,0.4,0.0,0.0,,0.4,1.0,0.4,0.4,0.0,0.0,,1.0,1.0,2.0,0.2,0.0,0.6,0.4,1.2,0.8
Tracy Murray,29,2,0,2.5,0.5,1.5,0.33299999999999996,0.0,1.0,0.0,0.5,0.5,1.0,0.33299999999999996,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0
Michael Stewart,25,2,0,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
