PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ray Allen,25,18,18,42.7,8.8,18.4,0.47700000000000004,3.2,6.6,0.479,5.6,11.8,0.47600000000000003,0.563,4.4,4.8,0.919,1.1,3.1,4.1,6.0,1.3,0.6,2.4,2.4,25.1
Glenn Robinson,28,18,18,38.2,7.7,17.9,0.429,1.3,3.4,0.387,6.3,14.4,0.43799999999999994,0.466,2.8,3.1,0.893,1.4,5.0,6.4,3.3,0.6,1.3,2.6,2.4,19.4
Sam Cassell,31,18,18,37.9,6.1,15.4,0.396,0.6,1.7,0.33299999999999996,5.6,13.8,0.40299999999999997,0.414,4.7,5.4,0.866,0.7,3.9,4.6,6.7,1.1,0.2,2.9,4.2,17.4
Ervin Johnson,33,18,10,32.1,2.2,3.8,0.574,0.0,0.0,,2.2,3.8,0.574,0.574,1.1,1.8,0.625,3.3,7.5,10.8,0.6,0.5,2.1,0.7,2.9,5.4
Tim Thomas,23,18,0,26.6,3.6,7.9,0.44799999999999995,1.2,2.8,0.431,2.3,5.1,0.457,0.524,2.9,3.6,0.815,1.2,3.3,4.5,1.6,0.5,0.6,1.2,2.9,11.3
Scott Williams,32,17,17,22.2,3.5,7.1,0.49200000000000005,0.0,0.0,,3.5,7.1,0.49200000000000005,0.49200000000000005,0.9,1.6,0.5710000000000001,2.6,4.5,7.2,0.7,0.6,1.4,0.7,3.4,7.9
Jason Caffey,27,18,0,16.5,1.3,3.5,0.381,0.0,0.0,,1.3,3.5,0.381,0.381,1.1,1.7,0.645,1.7,2.4,4.1,0.8,0.2,0.3,0.8,2.4,3.8
Lindsey Hunter,30,18,0,16.1,1.3,5.5,0.242,0.4,2.9,0.151,0.9,2.6,0.348,0.28300000000000003,0.4,0.6,0.727,0.1,1.6,1.7,1.9,0.8,0.2,0.7,1.3,3.6
Darvin Ham,27,14,6,9.4,0.6,1.1,0.6,0.0,0.0,,0.6,1.1,0.6,0.6,0.8,1.4,0.55,0.7,0.6,1.4,0.4,0.3,0.5,0.4,2.2,2.1
Mark Pope,28,6,3,7.7,0.8,1.7,0.5,0.0,0.2,0.0,0.8,1.5,0.556,0.5,0.0,0.0,,0.8,1.2,2.0,0.3,0.3,0.0,0.0,1.0,1.7
Joel Przybilla,21,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafer Alston,24,5,0,1.6,0.0,0.2,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0
