Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2005,24.0,CHI,NBA,PG,6.0,6.0,213.0,10.5,23.4,0.45,4.0,7.7,0.515,6.5,15.7,0.418,4.7,6.8,0.69,0.9,4.2,5.1,8.2,2.8,0.9,3.3,4.2,29.7,,115.0,107.0
2006,25.0,CHI,NBA,PG,6.0,6.0,234.0,8.5,20.4,0.415,2.0,5.7,0.346,6.5,14.8,0.441,7.8,9.1,0.857,0.0,4.3,4.3,10.0,1.7,0.4,5.2,4.8,26.7,,105.0,108.0
2007,26.0,CHI,NBA,PG,10.0,10.0,362.0,6.5,17.4,0.376,1.9,6.4,0.302,4.6,11.0,0.419,3.0,3.9,0.769,0.6,5.6,6.2,11.1,1.3,0.4,3.4,5.5,17.9,,102.0,104.0
2009,28.0,CHI,NBA,SG,7.0,0.0,210.0,7.2,15.3,0.468,3.2,7.4,0.433,3.9,7.9,0.5,4.2,6.2,0.68,0.5,4.2,4.7,4.9,3.0,0.7,2.0,4.4,21.7,,120.0,109.0
2010,29.0,CHI,NBA,SG,5.0,5.0,196.0,5.8,13.8,0.423,2.1,4.2,0.5,3.7,9.5,0.389,2.7,3.7,0.714,0.3,5.6,5.8,5.3,1.9,0.0,0.5,3.7,16.4,,118.0,115.0
2011,30.0,ATL,NBA,PG,6.0,6.0,173.0,8.4,16.8,0.5,2.6,6.1,0.421,5.8,10.7,0.545,0.3,0.3,1.0,0.3,4.2,4.5,5.2,2.3,0.6,1.3,6.8,19.7,,116.0,106.0
2012,31.0,ATL,NBA,SG,6.0,4.0,141.0,5.0,11.6,0.433,2.3,6.2,0.375,2.7,5.4,0.5,0.8,0.8,1.0,1.5,3.1,4.6,2.3,1.5,0.0,0.8,3.5,13.2,,114.0,100.0
2013,32.0,CHI,NBA,PG,4.0,4.0,162.0,5.4,12.5,0.432,1.4,3.7,0.364,4.1,8.8,0.462,3.1,4.7,0.643,0.3,3.4,3.7,7.8,2.7,0.3,2.7,4.7,15.3,,107.0,110.0
2014,33.0,CHI,NBA,PG,5.0,5.0,167.0,7.7,18.8,0.411,2.4,6.4,0.368,5.4,12.4,0.432,0.7,1.3,0.5,0.3,4.7,5.0,7.4,1.3,0.3,3.7,7.4,18.5,,93.0,110.0
2015,34.0,CHI,NBA,SG,10.0,0.0,126.0,3.8,8.0,0.474,2.5,4.2,0.6,1.3,3.8,0.333,0.8,1.3,0.667,0.0,2.1,2.1,4.6,1.3,0.4,0.4,5.9,11.0,,138.0,107.0
2016,35.0,ATL,NBA,PG,6.0,0.0,27.0,3.7,13.0,0.286,1.9,5.6,0.333,1.9,7.4,0.25,0.0,0.0,,0.0,7.4,7.4,5.6,0.0,0.0,0.0,3.7,9.3,,93.0,110.0
