PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kevin Durant,28,15,15,35.5,9.9,17.9,0.556,2.5,5.7,0.442,7.4,12.1,0.61,0.627,6.1,6.9,0.893,1.1,6.9,7.9,4.3,0.8,1.3,2.5,2.6,28.5
Stephen Curry,28,17,17,35.4,8.9,18.4,0.484,4.2,10.1,0.419,4.6,8.2,0.564,0.599,6.1,6.7,0.904,1.3,4.9,6.2,6.7,2.0,0.2,3.4,2.2,28.1
Klay Thompson,26,17,17,35.1,5.5,13.9,0.397,2.4,6.2,0.387,3.1,7.7,0.405,0.483,1.5,1.9,0.7879999999999999,0.6,3.2,3.9,2.1,0.8,0.3,1.4,2.6,15.0
Draymond Green,26,17,17,34.9,4.2,9.5,0.447,1.9,4.6,0.41,2.4,4.9,0.48200000000000004,0.547,2.7,3.9,0.687,1.2,7.9,9.1,6.5,1.8,1.6,2.1,3.5,13.1
Andre Iguodala,33,16,0,26.2,2.9,6.3,0.455,0.5,2.6,0.19,2.4,3.7,0.644,0.495,0.9,1.6,0.5770000000000001,0.6,3.5,4.1,3.2,0.9,0.4,1.0,1.8,7.2
Shaun Livingston,31,14,0,15.7,2.4,4.2,0.5760000000000001,0.0,0.0,,2.4,4.2,0.5760000000000001,0.5760000000000001,0.4,0.5,0.7140000000000001,0.7,1.4,2.1,1.4,0.4,0.1,0.7,1.7,5.2
Zaza Pachulia,32,15,15,14.1,2.1,4.0,0.5329999999999999,0.0,0.1,0.0,2.1,3.9,0.542,0.5329999999999999,0.9,1.1,0.765,1.2,2.6,3.8,0.8,0.5,0.3,0.9,2.1,5.1
Ian Clark,25,16,0,13.7,2.5,4.9,0.506,0.8,2.3,0.361,1.7,2.7,0.628,0.589,1.0,1.1,0.941,0.3,1.4,1.6,0.7,0.4,0.0,0.7,1.1,6.8
David West,36,17,0,13.0,2.0,3.5,0.5760000000000001,0.1,0.1,0.5,1.9,3.4,0.579,0.585,0.4,0.5,0.778,0.4,2.3,2.7,2.1,0.4,0.8,0.6,1.5,4.5
Patrick McCaw,21,15,3,12.1,1.4,3.2,0.43799999999999994,0.5,1.5,0.348,0.9,1.7,0.52,0.521,0.7,0.9,0.846,0.7,1.5,2.2,1.1,0.6,0.2,0.2,0.9,4.1
JaVale McGee,29,16,1,9.3,2.6,3.5,0.732,0.0,0.0,,2.6,3.5,0.732,0.732,0.8,1.1,0.722,1.4,1.6,3.0,0.3,0.1,0.9,0.5,1.9,5.9
Damian Jones,21,4,0,5.3,0.8,1.8,0.429,0.0,0.0,,0.8,1.8,0.429,0.429,0.3,0.5,0.5,1.0,0.5,1.5,0.0,0.5,0.3,0.0,0.8,1.8
Matt Barnes,36,12,0,5.1,0.3,1.3,0.267,0.1,0.7,0.125,0.3,0.6,0.429,0.3,0.0,0.0,,0.0,0.8,0.8,0.6,0.2,0.0,0.3,0.8,0.8
James Michael McAdoo,24,13,0,4.3,0.7,1.3,0.529,0.2,0.4,0.4,0.5,0.9,0.583,0.588,0.3,0.5,0.667,0.4,0.6,1.0,0.0,0.2,0.2,0.1,0.4,1.8
