PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LeBron James,32,18,18,41.3,12.1,21.3,0.565,2.4,5.9,0.41100000000000003,9.6,15.4,0.625,0.622,6.3,9.0,0.698,1.1,8.1,9.1,7.8,1.9,1.3,4.0,2.4,32.8
Kyrie Irving,24,18,18,36.3,9.6,20.6,0.46799999999999997,2.4,6.6,0.373,7.2,14.0,0.512,0.527,4.2,4.7,0.905,0.7,2.1,2.8,5.3,1.3,0.4,2.7,2.1,25.9
Kevin Love,28,18,18,32.1,5.3,12.1,0.436,2.8,6.2,0.45,2.5,5.9,0.42100000000000004,0.55,3.5,4.2,0.84,2.0,8.6,10.6,1.7,1.2,0.9,1.7,2.6,16.8
Tristan Thompson,25,18,18,31.2,3.0,5.1,0.5870000000000001,0.0,0.0,,3.0,5.1,0.5870000000000001,0.5870000000000001,2.2,3.3,0.667,3.8,4.5,8.3,1.4,0.5,0.7,1.2,2.0,8.2
J.R. Smith,31,18,18,27.1,2.8,5.5,0.505,2.2,4.4,0.5,0.6,1.1,0.526,0.7070000000000001,0.3,0.6,0.455,0.3,2.1,2.3,0.7,0.7,0.3,0.7,2.3,8.1
Kyle Korver,35,18,0,18.1,1.9,4.4,0.425,1.5,3.8,0.391,0.4,0.6,0.636,0.594,0.6,0.6,1.0,0.1,1.6,1.7,0.7,0.4,0.3,0.4,1.2,5.8
Iman Shumpert,26,17,0,16.2,1.5,3.5,0.41700000000000004,0.6,1.5,0.385,0.9,2.0,0.441,0.5,0.8,1.0,0.8240000000000001,0.4,2.4,2.8,0.9,0.6,0.2,0.4,1.9,4.4
Deron Williams,32,18,0,14.6,1.6,3.6,0.43799999999999994,0.7,1.7,0.387,0.9,1.8,0.485,0.531,0.6,0.6,0.909,0.2,1.1,1.3,2.1,0.6,0.1,0.9,1.6,4.3
Channing Frye,33,12,0,12.8,2.6,5.0,0.517,1.7,3.3,0.513,0.9,1.8,0.524,0.6829999999999999,0.5,0.6,0.857,0.0,1.8,1.8,1.1,0.3,0.3,0.2,0.9,7.3
Richard Jefferson,36,14,0,12.8,1.1,2.7,0.42100000000000004,0.4,1.4,0.263,0.8,1.4,0.579,0.48700000000000004,1.3,2.0,0.643,0.7,1.1,1.8,0.5,0.1,0.2,0.6,2.1,3.9
Derrick Williams,25,8,0,4.8,1.0,1.9,0.5329999999999999,0.4,0.6,0.6,0.6,1.3,0.5,0.633,0.3,0.3,1.0,0.1,0.3,0.4,0.5,0.0,0.1,0.4,0.0,2.6
James Jones,36,8,0,3.8,0.1,0.6,0.2,0.0,0.4,0.0,0.1,0.3,0.5,0.2,0.0,0.0,,0.1,0.4,0.5,0.0,0.0,0.0,0.3,0.4,0.3
Dahntay Jones,36,10,0,3.3,0.5,1.0,0.5,0.1,0.2,0.5,0.4,0.8,0.5,0.55,0.5,0.5,1.0,0.1,0.6,0.7,0.1,0.0,0.1,0.1,0.7,1.6
