PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Trevor Ariza,31,11,11,37.5,3.7,8.8,0.423,2.1,5.5,0.377,1.6,3.3,0.5,0.541,1.2,1.3,0.929,0.7,4.4,5.1,2.1,1.3,0.2,0.8,2.3,10.7
James Harden,27,11,11,37.0,8.2,19.8,0.413,2.9,10.5,0.278,5.3,9.4,0.563,0.486,9.2,10.5,0.878,0.6,4.8,5.5,8.5,1.9,0.5,5.4,3.9,28.5
Eric Gordon,28,11,2,32.5,4.6,11.0,0.42100000000000004,2.5,6.4,0.386,2.2,4.6,0.47100000000000003,0.5329999999999999,1.2,1.6,0.722,0.5,3.5,3.9,2.0,0.7,0.5,1.3,1.8,12.9
Ryan Anderson,28,11,9,30.5,3.3,8.4,0.391,1.5,5.5,0.28300000000000003,1.7,2.9,0.594,0.484,1.3,1.5,0.875,1.4,3.8,5.2,0.6,0.4,0.2,0.8,2.2,9.4
Patrick Beverley,28,11,11,29.5,4.1,9.9,0.413,1.9,4.7,0.40399999999999997,2.2,5.2,0.42100000000000004,0.509,1.0,1.3,0.7859999999999999,1.9,3.6,5.5,3.0,1.5,0.2,1.6,3.5,11.1
Clint Capela,22,11,11,26.0,4.2,7.5,0.561,0.0,0.1,0.0,4.2,7.4,0.568,0.561,2.2,3.5,0.615,2.4,6.4,8.7,1.1,0.7,2.5,0.7,2.5,10.5
Lou Williams,30,11,0,24.7,4.5,10.7,0.424,1.1,3.5,0.308,3.5,7.2,0.48100000000000004,0.475,2.4,2.6,0.897,0.6,2.1,2.7,1.3,0.6,0.1,1.3,1.5,12.5
Nenê Hilário,34,9,0,17.9,4.0,5.7,0.706,0.0,0.1,0.0,4.0,5.6,0.72,0.706,2.0,3.4,0.581,1.2,3.4,4.7,0.6,0.7,0.4,1.0,2.7,10.0
Sam Dekker,22,4,0,7.8,0.8,3.0,0.25,0.8,1.5,0.5,0.0,1.5,0.0,0.375,0.0,0.0,,1.3,1.3,2.5,0.3,0.3,0.3,0.0,0.5,2.3
Kyle Wiltjer,24,1,0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Bobby Brown,32,5,0,4.4,2.0,4.0,0.5,1.0,2.2,0.455,1.0,1.8,0.556,0.625,0.0,0.0,,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.2,5.0
Montrezl Harrell,23,5,0,4.2,0.2,0.6,0.33299999999999996,0.0,0.0,,0.2,0.6,0.33299999999999996,0.33299999999999996,0.6,1.2,0.5,0.2,1.0,1.2,0.4,0.0,0.0,0.4,1.4,1.0
Troy Williams,22,5,0,3.8,0.0,1.8,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.2,0.4,0.5,0.4,1.0,1.4,0.2,0.0,0.0,0.4,0.0,0.2
Isaiah Taylor,22,3,0,3.3,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.3,0.3,0.7,0.3,0.0,0.0,0.0,0.3,0.0
