PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jimmy Butler,27,6,6,39.8,7.7,18.0,0.426,1.0,3.8,0.261,6.7,14.2,0.47100000000000003,0.45399999999999996,6.3,7.8,0.809,1.5,5.8,7.3,4.3,1.7,0.8,2.5,1.7,22.7
Rajon Rondo,30,2,2,33.5,5.5,13.0,0.423,0.0,3.0,0.0,5.5,10.0,0.55,0.423,0.5,1.0,0.5,3.5,5.0,8.5,10.0,3.5,0.5,2.0,3.0,11.5
Isaiah Canaan,25,3,2,31.7,4.3,8.7,0.5,1.7,4.7,0.35700000000000004,2.7,4.0,0.667,0.596,1.3,2.0,0.667,0.0,1.3,1.3,1.3,1.0,0.0,1.7,2.0,11.7
Dwyane Wade,35,6,6,31.7,5.3,14.3,0.37200000000000005,1.0,2.8,0.353,4.3,11.5,0.377,0.40700000000000003,3.3,3.5,0.9520000000000001,1.0,4.0,5.0,4.0,0.8,1.3,1.7,1.3,15.0
Robin Lopez,28,6,6,27.0,5.7,8.7,0.654,0.0,0.0,,5.7,8.7,0.654,0.654,1.3,1.3,1.0,4.7,2.5,7.2,0.8,0.5,1.0,1.3,2.2,12.7
Nikola Mirotić,25,6,6,27.0,2.8,8.3,0.34,1.7,5.8,0.28600000000000003,1.2,2.5,0.467,0.44,1.3,1.7,0.8,0.7,4.3,5.0,1.5,0.7,0.5,0.7,2.7,8.7
Paul Zipser,22,6,0,22.7,2.5,5.5,0.455,1.0,2.7,0.375,1.5,2.8,0.529,0.545,1.3,1.3,1.0,0.5,3.0,3.5,0.5,0.2,0.2,1.2,2.0,7.3
Bobby Portis,21,6,0,20.2,2.8,5.5,0.515,1.0,2.2,0.462,1.8,3.3,0.55,0.606,0.0,0.0,,0.8,5.2,6.0,1.2,0.5,0.5,1.0,1.7,6.7
Cristiano Felício,24,6,0,13.7,1.5,2.5,0.6,0.0,0.0,,1.5,2.5,0.6,0.6,0.2,0.3,0.5,1.2,3.2,4.3,0.3,0.5,0.3,1.2,2.7,3.2
Michael Carter-Williams,25,5,0,10.6,1.2,3.0,0.4,0.0,0.2,0.0,1.2,2.8,0.429,0.4,0.4,0.8,0.5,0.2,0.6,0.8,1.2,0.4,0.2,1.2,1.2,2.8
Jerian Grant,24,5,2,10.4,1.2,4.6,0.261,0.2,1.8,0.111,1.0,2.8,0.35700000000000004,0.28300000000000003,0.6,0.6,1.0,0.0,0.8,0.8,1.0,0.4,0.0,1.4,0.6,3.2
Anthony Morrow,31,3,0,9.7,1.7,3.0,0.556,0.0,0.0,,1.7,3.0,0.556,0.556,0.7,0.7,1.0,0.0,1.0,1.0,0.7,0.0,0.0,0.0,0.7,4.0
Joffrey Lauvergne,25,3,0,8.7,1.3,3.7,0.364,0.0,0.7,0.0,1.3,3.0,0.444,0.364,2.0,2.0,1.0,1.7,1.3,3.0,1.7,0.0,0.0,0.7,0.3,4.7
Denzel Valentine,23,4,0,5.5,0.5,1.5,0.33299999999999996,0.3,1.0,0.25,0.3,0.5,0.5,0.41700000000000004,0.0,0.0,,0.0,2.0,2.0,0.5,0.0,0.3,0.5,0.3,1.3
Cameron Payne,22,1,0,4.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
