Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1440,915.0,651.0,1878.5,8.31,16.58,0.5,0.0,0.09,0,8.29,16.48,0.5,2.7,3.82,0.71,2.81,7.69,10.49,1.81,0.87,1.48,1.66,3.64,19.33
