PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Magic Johnson,20,16,,658,7.4,14.2,0.518,0.1,0.6,0.25,7.2,13.6,0.529,6.1,7.6,0.802,3.7,8.3,12.0,10.8,3.5,0.4,4.6,3.4,20.9,,117,100
Jamaal Wilkes,26,16,,652,10.1,21.2,0.47600000000000003,0.0,0.1,0.0,10.1,21.1,0.478,3.2,3.9,0.815,3.8,5.4,9.2,3.5,1.7,0.4,2.5,3.7,23.3,,110,105
Norm Nixon,24,16,,648,8.3,17.3,0.47700000000000004,0.1,0.4,0.2,8.2,17.0,0.483,3.0,3.7,0.804,0.9,3.1,4.1,9.1,2.3,0.2,3.6,4.3,19.6,,107,106
Kareem Abdul-Jabbar,32,15,,618,15.1,26.3,0.5720000000000001,0.0,0.0,,15.1,26.3,0.5720000000000001,6.3,8.0,0.79,3.9,9.9,13.8,3.5,1.3,4.4,4.2,3.9,36.4,,118,99
Michael Cooper,23,16,,464,5.8,14.2,0.40700000000000003,0.0,0.2,0.0,5.8,14.0,0.413,3.1,3.6,0.861,2.8,3.1,6.0,5.9,2.4,1.1,2.9,5.5,14.7,,102,104
Jim Chones,30,16,,439,5.1,12.6,0.40700000000000003,0.0,0.0,,5.1,12.6,0.40700000000000003,2.5,3.6,0.6759999999999999,3.4,7.7,11.1,3.0,0.9,0.6,3.4,6.4,12.7,,91,105
Mark Landsberger,24,16,,195,6.0,16.6,0.36200000000000004,0.0,0.2,0.0,6.0,16.4,0.368,1.2,1.4,0.833,6.0,10.6,16.6,0.5,0.7,0.5,2.4,8.4,13.2,,90,104
Spencer Haywood,30,11,,145,8.1,17.2,0.47200000000000003,0.0,0.3,0.0,8.1,16.8,0.48100000000000004,4.2,5.2,0.813,4.5,3.9,8.4,1.3,0.0,1.9,6.5,5.5,20.4,,89,108
Brad Holland,23,9,,32,7.3,14.7,0.5,0.0,0.0,,7.3,14.7,0.5,5.9,5.9,1.0,2.9,4.4,7.3,4.4,7.3,0.0,4.4,11.7,20.6,,110,95
Marty Byrnes,23,4,,8,5.9,17.6,0.33299999999999996,0.0,0.0,,5.9,17.6,0.33299999999999996,23.5,35.2,0.667,5.9,0.0,5.9,5.9,0.0,0.0,5.9,0.0,35.2,,110,113
Butch Lee,23,3,,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,15.7,15.7,1.0,0.0,7.8,7.8,0.0,0.0,0.0,23.5,15.7,15.7,,49,107
