PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Dennis Johnson,25,15,,582,8.5,20.7,0.41,0.4,1.3,0.33299999999999996,8.0,19.4,0.415,4.4,5.2,0.8390000000000001,2.1,3.3,5.4,4.8,2.3,0.8,3.6,4.1,21.8,,99,105
Gus Williams,26,15,,564,12.8,24.8,0.514,0.1,0.4,0.2,12.7,24.4,0.52,5.4,7.5,0.721,2.6,2.6,5.2,7.3,3.0,0.6,4.1,3.3,31.0,,112,104
Jack Sikma,24,15,,534,6.0,15.0,0.39899999999999997,0.0,0.2,0.0,6.0,14.9,0.40399999999999997,4.2,5.0,0.852,2.8,8.9,11.6,5.1,1.6,0.5,3.2,5.1,16.2,,100,102
John Johnson,32,15,,486,7.9,16.0,0.494,0.0,0.1,0.0,7.9,15.9,0.49700000000000005,3.0,3.8,0.8109999999999999,4.5,5.9,10.3,8.6,0.8,0.3,5.7,4.6,18.9,,100,106
Lonnie Shelton,24,15,,469,7.8,15.3,0.507,0.0,0.1,0.0,7.8,15.2,0.51,3.4,5.4,0.627,3.7,9.5,13.1,2.6,2.4,1.3,3.9,5.7,18.9,,100,99
Fred Brown,31,15,,313,12.6,28.7,0.44,1.6,5.4,0.294,11.0,23.3,0.473,2.8,3.3,0.857,2.5,3.5,6.0,5.0,0.3,0.2,3.6,3.6,29.6,,103,109
Paul Silas,36,15,,257,2.5,8.2,0.302,0.0,0.0,,2.5,8.2,0.302,2.1,2.5,0.846,6.3,8.1,14.4,2.9,1.7,0.4,1.7,5.6,7.1,,101,102
Tom LaGarde,24,14,,163,5.1,13.9,0.37,0.0,0.0,,5.1,13.9,0.37,2.7,3.3,0.818,3.9,8.2,12.1,3.6,0.6,0.0,2.1,7.6,13.0,,98,105
Wally Walker,25,13,,157,5.6,11.0,0.514,0.0,0.0,,5.6,11.0,0.514,5.6,7.5,0.75,4.7,4.4,9.1,2.2,0.3,0.9,1.6,6.3,16.9,,126,107
James Bailey,22,12,,138,7.5,15.7,0.47700000000000004,0.0,0.0,,7.5,15.7,0.47700000000000004,4.6,7.1,0.65,2.9,6.1,8.9,1.8,3.2,3.2,3.2,7.9,19.6,,101,98
Vinnie Johnson,23,5,,12,4.1,12.3,0.33299999999999996,0.0,0.0,,4.1,12.3,0.33299999999999996,0.0,0.0,,0.0,8.2,8.2,8.2,4.1,0.0,0.0,4.1,8.2,,103,98
