Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1981,9,786,DET,Detroit Pistons,Larry Drew,1958-04-02,22.0,NBA,PG,76.0,,1581.0,5.9,14.5,0.41,0.1,0.5,0.24,5.8,14.0,0.41,3.2,4.0,0.8,0.7,2.9,3.6,7.5,2.6,0.2,5.0,3.7,15.1,88.0,106.0
1982,26,786,KCK,Kansas City Kings,Larry Drew,1958-04-02,23.0,NBA,PG,81.0,19.0,1973.0,8.6,18.1,0.47,0.2,0.6,0.3,8.4,17.4,0.48,3.6,4.5,0.79,0.7,2.8,3.6,10.0,2.6,0.0,4.2,3.6,20.9,103.0,108.0
1983,26,786,KCK,Kansas City Kings,Larry Drew,1958-04-02,24.0,NBA,PG,75.0,74.0,2690.0,10.0,20.4,0.49,0.0,0.3,0.12,10.0,20.1,0.5,5.2,6.3,0.82,0.7,2.7,3.5,10.2,2.1,0.2,4.6,3.5,25.3,109.0,107.0
1984,26,786,KCK,Kansas City Kings,Larry Drew,1958-04-02,25.0,NBA,PG,73.0,73.0,2363.0,9.4,20.3,0.46,0.1,0.2,0.3,9.3,20.1,0.46,4.8,6.2,0.78,0.7,2.2,2.9,11.0,2.4,0.2,3.8,3.4,23.6,107.0,109.0
1985,26,786,KCK,Kansas City Kings,Larry Drew,1958-04-02,26.0,NBA,PG,72.0,66.0,2373.0,8.9,17.7,0.5,0.1,0.5,0.25,8.7,17.1,0.51,3.0,3.8,0.79,0.8,2.4,3.2,9.4,1.8,0.2,3.5,2.8,20.8,110.0,114.0
1986,26,786,SAC,Sacramento Kings,Larry Drew,1958-04-02,27.0,NBA,PG,75.0,31.0,1971.0,9.0,18.5,0.48,0.2,0.7,0.32,8.7,17.8,0.49,3.1,3.8,0.8,0.6,2.4,3.0,8.1,1.6,0.0,3.2,3.2,21.3,107.0,112.0
1987,13,786,LAC,Los Angeles Clippers,Larry Drew,1958-04-02,28.0,NBA,PG,60.0,22.0,1566.0,8.8,20.4,0.43,0.4,2.1,0.17,8.4,18.2,0.46,4.2,5.0,0.84,0.8,2.3,3.1,9.7,1.8,0.1,4.5,3.2,22.1,99.0,115.0
1988,13,786,LAC,Los Angeles Clippers,Larry Drew,1958-04-02,29.0,NBA,PG,74.0,51.0,2024.0,7.7,16.9,0.46,0.6,2.1,0.29,7.1,14.8,0.48,2.0,2.5,0.77,0.5,2.3,2.8,9.0,1.5,0.0,3.6,2.7,18.0,100.0,112.0
1990,14,786,LAL,Los Angeles Lakers,Larry Drew,1958-04-02,31.0,NBA,PG,80.0,3.0,1333.0,6.4,14.3,0.44,1.2,3.0,0.4,5.2,11.3,0.46,1.7,2.2,0.77,0.4,3.2,3.7,8.1,1.8,0.1,3.6,3.4,15.6,102.0,110.0
1991,14,786,LAL,Los Angeles Lakers,Larry Drew,1958-04-02,32.0,NBA,PG,48.0,2.0,496.0,5.6,12.9,0.43,1.4,3.4,0.42,4.1,9.5,0.44,1.7,2.3,0.77,0.5,3.0,3.5,12.1,1.5,0.1,5.0,4.1,14.3,100.0,109.0
