Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1310,Justin Holiday,"April 5, 1989",597.0,14324.0,10.29,0.52,0.54,0.17,1.68,11.48,6.57,9.43,2.09,1.62,11.33,16.3,3.0,14.3,17.6,0.05,-2.26,0.36,-1.89,0.22
