Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1992,26,SAC,Sacramento Kings,Mitch Richmond,26,80,80,3095,10.7,22.8,0.47,1.6,4.2,0.38,9.1,18.6,0.49,5.1,6.3,0.81,1.0,4.0,5.0,6.4,1.4,0.5,3.8,3.6,28.1,,107,113
1992,26,SAC,Sacramento Kings,Lionel Simmons,23,78,78,2895,8.8,19.3,0.45,0.0,0.1,0.2,8.8,19.3,0.46,4.7,6.1,0.77,2.5,8.1,10.6,5.6,2.2,2.2,3.6,3.4,22.2,,102,107
1992,26,SAC,Sacramento Kings,Spud Webb,28,77,77,2724,7.9,17.8,0.44,1.3,3.5,0.37,6.6,14.3,0.46,4.6,5.4,0.86,0.5,3.4,3.9,9.7,2.2,0.4,4.1,3.4,21.8,,106,112
1992,26,SAC,Sacramento Kings,Wayman Tisdale,27,72,71,2521,10.0,19.9,0.5,0.0,0.0,0.0,10.0,19.9,0.5,2.9,3.8,0.76,2.6,6.4,9.0,2.0,1.1,1.5,2.4,4.7,22.8,,105,111
1992,26,SAC,Sacramento Kings,Duane Causwell,23,80,77,2291,5.3,9.6,0.55,0.0,0.0,0.0,5.3,9.6,0.55,2.9,4.7,0.61,4.1,8.1,12.2,1.2,1.0,4.5,2.6,5.9,13.4,,107,107
1992,26,SAC,Sacramento Kings,Anthony Bonner,23,79,18,2287,6.2,13.9,0.45,0.0,0.1,0.25,6.2,13.8,0.45,3.2,5.1,0.63,4.0,6.2,10.2,2.6,2.0,0.5,2.8,4.1,15.6,,99,110
1992,26,SAC,Sacramento Kings,Dennis Hopson,26,69,0,1304,10.2,21.8,0.46,0.4,1.7,0.26,9.7,20.1,0.48,6.6,9.4,0.71,3.9,3.7,7.6,3.8,2.4,1.4,3.7,4.2,27.4,,105,110
1992,26,SAC,Sacramento Kings,Pete Chilcutt,23,69,2,817,6.7,14.7,0.45,0.1,0.1,1.0,6.5,14.6,0.45,1.4,1.7,0.82,4.6,6.4,11.0,2.2,1.9,1.0,2.4,4.1,14.8,,100,110
1992,26,SAC,Sacramento Kings,Jim Les,28,62,5,712,5.0,13.0,0.38,3.0,8.9,0.34,2.0,4.1,0.48,2.6,3.2,0.81,0.7,3.5,4.3,9.7,2.1,0.2,2.8,3.9,15.6,,112,112
1992,26,SAC,Sacramento Kings,Randy Brown,23,56,0,535,6.9,15.2,0.46,0.0,0.5,0.0,6.9,14.7,0.47,3.4,5.2,0.66,2.3,3.9,6.2,5.3,3.2,1.1,3.8,6.1,17.3,,96,109
1992,26,SAC,Sacramento Kings,Dwayne Schintzius,23,33,0,400,6.0,14.1,0.43,0.0,0.5,0.0,6.0,13.6,0.44,1.2,1.4,0.83,5.2,9.0,14.2,2.4,0.7,3.4,2.3,8.1,13.3,,98,108
1992,26,SAC,Sacramento Kings,Les Jepsen,24,31,0,87,5.0,13.3,0.38,0.0,0.6,0.0,5.0,12.7,0.39,3.9,6.1,0.64,6.6,10.0,16.6,0.6,0.6,2.8,1.7,9.4,13.8,,101,108
1992,26,SAC,Sacramento Kings,Stephen Thompson,23,18,0,76,8.2,21.6,0.38,0.0,0.6,0.0,8.2,20.9,0.39,1.9,5.1,0.38,7.0,4.4,11.4,4.4,3.8,1.9,1.9,4.4,18.4,,94,107
1992,26,SAC,Sacramento Kings,Bob Hansen,31,2,2,40,4.8,10.8,0.44,0.0,2.4,0.0,4.8,8.4,0.57,0.0,0.0,,2.4,2.4,4.8,1.2,1.2,0.0,0.0,7.2,9.6,,108,115
1992,26,SAC,Sacramento Kings,Carl Thomas,22,1,0,31,7.8,18.7,0.42,1.6,3.1,0.5,6.2,15.5,0.4,1.6,3.1,0.5,0.0,0.0,0.0,1.6,1.6,0.0,1.6,4.7,18.7,,93,116
1992,26,SAC,Sacramento Kings,Steve Scheffler,24,4,0,15,6.4,6.4,1.0,0.0,0.0,,6.4,6.4,1.0,16.1,19.3,0.83,6.4,3.2,9.6,0.0,0.0,3.2,0.0,6.4,28.9,,205,114
