Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,11,3193,HOU,Houston Rockets,Bill Willoughby,"May 20, 1957",23.0,NBA,SF,19.0,,21.9,2.2,6.1,0.36,0.0,0.1,0.0,2.2,6.1,0.36,0.36,1.6,2.1,0.75,1.5,3.0,4.5,1.2,0.7,1.0,1.2,2.2,6.0
1982,11,3193,HOU,Houston Rockets,Bill Willoughby,"May 20, 1957",24.0,NBA,SF,2.0,,8.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,3.0,0.5,0.0,0.0,0.5,0.5,2.0
1984,3,3193,NJN,New Jersey Nets,Bill Willoughby,"May 20, 1957",26.0,NBA,SF,3.0,,4.3,0.3,1.0,0.33,0.0,0.0,,0.3,1.0,0.33,0.33,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7
