Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2001,24,2560,PHO,Phoenix Suns,Daniel Santiago,"June 24, 1976",24.0,NBA,C,54.0,2.0,581.0,5.7,11.9,0.48,0.0,0.0,,5.7,11.9,0.48,3.7,5.4,0.69,3.1,5.9,9.0,1.0,1.5,1.9,4.2,9.0,15.1,90.0,99.0
2002,24,2560,PHO,Phoenix Suns,Daniel Santiago,"June 24, 1976",25.0,NBA,C,3.0,0.0,24.0,8.7,17.5,0.5,0.0,0.0,,8.7,17.5,0.5,0.0,0.0,,0.0,15.3,15.3,4.4,0.0,2.2,4.4,8.7,17.5,87.0,100.0
2004,17,2560,MIL,Milwaukee Bucks,Daniel Santiago,"June 24, 1976",27.0,NBA,C,54.0,28.0,708.0,5.8,12.1,0.48,0.0,0.0,,5.8,12.1,0.48,4.5,6.7,0.68,2.6,7.2,9.8,1.8,1.4,1.6,2.4,7.3,16.1,104.0,105.0
2005,17,2560,MIL,Milwaukee Bucks,Daniel Santiago,"June 24, 1976",28.0,NBA,C,11.0,0.0,105.0,3.5,10.6,0.33,0.0,0.0,,3.5,10.6,0.33,4.0,5.5,0.73,3.0,6.5,9.6,0.5,1.5,2.0,2.0,14.1,11.1,91.0,108.0
