Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches,Top WS
2014,18,MIN,Minnesota Timberwolves,40,42,0.49,3rd of 5,3.1,97.3,3.4,108.9,2.2,106.2,-0.5,,R. Adelman (40-42),K. Love (14.3)
