PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Grant Hill,26,50,50,37.0,7.7,16.0,0.479,0.0,0.3,0.0,7.7,15.8,0.48700000000000004,0.479,5.7,7.6,0.752,1.3,5.8,7.1,6.0,1.6,0.5,3.7,2.3,21.1
Lindsey Hunter,28,49,49,35.8,4.7,10.7,0.435,1.2,3.1,0.386,3.4,7.6,0.456,0.491,1.4,1.8,0.753,0.5,2.9,3.4,3.9,1.8,0.2,1.9,2.6,11.9
Joe Dumars,35,38,38,29.4,3.8,9.2,0.41100000000000003,2.3,5.8,0.40299999999999997,1.4,3.4,0.426,0.539,1.3,1.6,0.836,0.3,1.5,1.8,3.5,0.6,0.1,1.4,1.3,11.3
Jerry Stackhouse,24,42,9,28.3,4.3,11.6,0.371,0.8,3.0,0.278,3.5,8.6,0.40299999999999997,0.40700000000000003,5.0,5.9,0.85,0.6,1.9,2.5,2.8,0.8,0.5,2.9,1.9,14.5
Bison Dele,29,49,48,24.0,4.4,8.8,0.501,0.0,0.0,0.0,4.4,8.8,0.502,0.501,1.7,2.4,0.6859999999999999,1.9,3.7,5.6,1.4,0.8,0.8,2.3,3.7,10.5
Jerome Williams,25,50,10,23.1,2.5,5.0,0.5,0.0,0.0,,2.5,5.0,0.5,0.5,2.1,3.2,0.6729999999999999,3.2,3.8,7.0,0.5,1.3,0.1,0.8,2.2,7.1
Jud Buechler,30,50,0,21.1,2.0,4.8,0.41700000000000004,1.2,3.0,0.41200000000000003,0.8,1.8,0.424,0.544,0.3,0.4,0.722,0.6,2.1,2.7,1.1,0.7,0.3,0.4,1.7,5.5
Christian Laettner,29,16,0,21.1,2.4,6.6,0.358,0.1,0.2,0.33299999999999996,2.3,6.4,0.359,0.363,2.8,3.6,0.772,1.3,2.1,3.4,1.5,0.9,0.8,1.2,1.9,7.6
Don Reid,25,47,30,19.9,2.1,3.7,0.557,0.0,0.0,,2.1,3.7,0.557,0.557,1.0,1.7,0.608,1.4,2.2,3.6,0.7,0.6,0.9,0.8,3.3,5.1
Loy Vaught,30,37,10,13.0,1.6,4.2,0.381,0.0,0.0,0.0,1.6,4.2,0.38299999999999995,0.381,0.2,0.4,0.643,1.0,3.0,3.9,0.3,0.4,0.2,0.5,1.5,3.4
Eric Montross,27,46,2,12.5,0.9,1.7,0.525,0.0,0.0,0.0,0.9,1.7,0.532,0.525,0.2,0.7,0.344,1.0,2.0,3.0,0.3,0.3,0.6,0.3,2.3,2.1
Khalid Reeves,26,11,0,10.2,0.7,1.9,0.381,0.1,0.3,0.33299999999999996,0.6,1.6,0.389,0.405,0.7,1.3,0.5710000000000001,0.3,0.4,0.6,1.0,0.4,0.0,0.6,1.2,2.3
Mark Macon,29,7,3,9.9,0.6,2.9,0.2,0.1,0.4,0.33299999999999996,0.4,2.4,0.17600000000000002,0.225,0.0,0.0,,0.4,0.3,0.7,0.6,0.7,0.1,0.9,0.9,1.3
Charles O'Bannon,23,18,1,9.2,1.3,3.1,0.429,0.0,0.1,0.0,1.3,3.1,0.436,0.429,0.4,0.4,1.0,1.0,0.9,1.9,0.7,0.1,0.2,0.4,1.2,3.1
Steve Henson,30,4,0,6.3,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.8,0.3,0.0,0.8,0.3,1.0
Korleone Young,20,3,0,5.0,1.7,3.3,0.5,0.3,1.3,0.25,1.3,2.0,0.667,0.55,0.7,0.7,1.0,0.7,0.7,1.3,0.3,0.0,0.0,0.3,1.0,4.3
Corey Beck,27,8,0,3.8,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.3,0.3,1.0,0.4,0.3,0.6,0.0,0.3,0.0,0.3,0.6,1.3
Mikki Moore,23,2,0,3.0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0
