Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1989,23,366,PHI,Philadelphia 76Ers,Scott Brooks,1965-07-31,23.0,NBA,PG,82.0,1372.0,14.0,0.53,0.41,0.19,1.5,6.2,3.8,28.9,2.4,0.1,13.9,14.1,2.3,0.6,2.9,0.1,1.2,0.0,1.2,1.1
1990,23,366,PHI,Philadelphia 76Ers,Scott Brooks,1965-07-31,24.0,NBA,PG,72.0,975.0,14.2,0.53,0.29,0.21,1.8,5.7,3.7,28.5,2.4,0.0,11.2,14.7,1.9,0.7,2.7,0.13,0.5,0.5,0.9,0.7
1991,18,366,MIN,Minnesota Timberwolves,Scott Brooks,1965-07-31,25.0,NBA,PG,80.0,980.0,16.9,0.53,0.36,0.2,3.1,5.6,4.3,31.6,2.8,0.3,11.3,19.9,2.1,0.5,2.6,0.13,2.2,0.1,2.2,1.0
1992,18,366,MIN,Minnesota Timberwolves,Scott Brooks,1965-07-31,26.0,NBA,PG,82.0,1082.0,16.0,0.52,0.24,0.17,2.7,7.6,5.0,27.2,3.1,0.4,11.3,17.8,1.5,0.6,2.1,0.1,0.8,0.4,1.2,0.9
1993,11,366,HOU,Houston Rockets,Scott Brooks,1965-07-31,27.0,NBA,PG,82.0,1516.0,14.1,0.58,0.26,0.35,1.8,5.4,3.7,22.6,2.6,0.1,13.9,15.0,2.9,1.7,4.6,0.14,-0.4,1.2,0.7,1.0
1994,11,366,HOU,Houston Rockets,Scott Brooks,1965-07-31,28.0,NBA,PG,73.0,1225.0,12.2,0.58,0.21,0.29,1.0,7.9,4.6,17.6,2.1,0.1,14.4,13.8,1.8,1.6,3.3,0.13,-1.6,1.5,-0.1,0.6
1995,31,366,TOT,Total After Trade,Scott Brooks,1965-07-31,29.0,NBA,PG,59.0,808.0,14.9,0.55,0.25,0.29,1.8,7.3,4.5,22.0,2.1,0.3,13.2,18.6,1.3,0.5,1.9,0.11,-0.6,0.4,-0.2,0.4
1995,11,366,HOU,Houston Rockets,Scott Brooks,1965-07-31,29.0,NBA,PG,28.0,186.0,17.3,0.65,0.26,0.32,0.6,7.1,4.0,19.3,2.2,0.4,15.9,21.3,0.4,0.1,0.5,0.14,0.5,0.0,0.6,0.1
1995,7,366,DAL,Dallas Mavericks,Scott Brooks,1965-07-31,29.0,NBA,PG,31.0,622.0,14.1,0.52,0.25,0.28,2.1,7.4,4.6,22.8,2.1,0.3,12.3,17.8,0.9,0.4,1.3,0.1,-1.0,0.6,-0.4,0.3
1996,7,366,DAL,Dallas Mavericks,Scott Brooks,1965-07-31,30.0,NBA,PG,69.0,716.0,16.6,0.54,0.21,0.24,1.5,4.8,3.0,23.4,3.0,0.3,11.7,21.3,1.2,0.4,1.6,0.11,0.1,0.4,0.5,0.5
1997,20,366,NYK,New York Knicks,Scott Brooks,1965-07-31,31.0,NBA,PG,38.0,251.0,11.0,0.62,0.31,0.38,3.0,5.5,4.3,17.8,4.4,0.0,27.2,11.5,0.2,0.5,0.7,0.14,-3.0,4.5,1.5,0.2
1998,6,366,CLE,Cleveland Cavaliers,Scott Brooks,1965-07-31,32.0,NBA,PG,43.0,312.0,13.9,0.53,0.17,0.3,2.4,9.3,5.9,25.3,3.1,0.7,13.8,12.8,0.5,0.5,1.0,0.16,-0.2,2.8,2.6,0.4
