PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Karl Malone,26,5,5,203,11.5,26.2,0.43799999999999994,0.0,0.2,0.0,11.5,25.9,0.442,8.5,11.2,0.7559999999999999,4.0,8.7,12.7,2.7,2.7,1.2,3.0,5.5,31.4,,105.0,106
John Stockton,27,5,5,194,7.6,18.0,0.42,0.3,3.4,0.077,7.3,14.6,0.5,4.2,5.2,0.8,1.0,3.1,4.2,19.6,1.6,0.0,3.7,5.2,19.6,,112.0,114
Thurl Bailey,28,5,5,190,11.5,23.5,0.489,0.0,0.0,,11.5,23.5,0.489,5.1,6.4,0.792,2.1,6.4,8.5,1.9,1.3,1.6,1.3,5.1,28.0,,112.0,110
Bob Hansen,29,5,5,145,7.3,15.0,0.488,2.4,4.9,0.5,4.9,10.1,0.483,0.3,1.4,0.25,2.4,2.4,4.9,1.7,1.0,0.0,1.4,4.9,17.5,,111.0,115
Mark Eaton,33,5,5,128,3.6,6.7,0.529,0.0,0.0,,3.6,6.7,0.529,0.4,2.0,0.2,3.2,8.7,11.9,0.0,1.2,5.5,1.6,6.7,7.5,,94.0,105
Darrell Griffith,31,5,0,97,9.9,21.9,0.452,2.6,4.7,0.556,7.3,17.2,0.424,2.1,2.6,0.8,3.1,7.8,11.0,1.6,3.1,0.5,1.6,1.6,24.5,,109.0,106
Blue Edwards,24,5,0,94,7.5,14.0,0.5379999999999999,0.5,1.6,0.33299999999999996,7.0,12.4,0.565,3.8,4.3,0.875,4.3,5.4,9.7,4.3,3.8,1.1,6.5,8.6,19.4,,97.0,106
Mike Brown,26,5,0,67,5.3,11.3,0.467,0.0,0.0,,5.3,11.3,0.467,3.0,3.8,0.8,3.8,3.8,7.6,2.3,0.8,0.8,3.8,8.3,13.6,,95.0,114
Delaney Rudd,27,5,0,45,9.0,25.9,0.348,1.1,7.9,0.14300000000000002,7.9,18.0,0.43799999999999994,1.1,2.3,0.5,1.1,2.3,3.4,14.6,1.1,0.0,3.4,11.3,20.3,,92.0,115
Eric Leckner,23,3,0,28,10.9,18.1,0.6,1.8,1.8,1.0,9.0,16.3,0.556,9.0,16.3,0.556,3.6,10.9,14.5,3.6,0.0,0.0,1.8,14.5,32.6,,128.0,111
Raymond Brown,24,3,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,,,119
Eric Johnson,23,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119
