PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Rod Strickland,23,10,10,384,6.6,15.5,0.425,0.0,0.9,0.0,6.6,14.7,0.45,1.8,3.3,0.556,2.7,3.8,6.5,13.7,1.7,0.0,4.2,3.7,15.0,,102,109
Willie Anderson,23,10,10,375,10.9,21.0,0.518,0.3,0.6,0.4,10.6,20.4,0.521,3.6,4.5,0.8059999999999999,2.0,4.8,6.8,6.5,1.1,0.5,3.3,5.0,25.7,,113,109
Terry Cummings,28,10,10,375,12.9,24.4,0.528,0.1,0.6,0.2,12.8,23.8,0.537,5.3,6.5,0.8079999999999999,3.9,7.9,11.8,2.8,0.9,0.5,2.4,4.9,31.2,,119,107
David Robinson,24,10,10,375,11.1,20.9,0.5329999999999999,0.0,0.0,,11.1,20.9,0.5329999999999999,8.1,12.0,0.677,4.5,10.5,15.0,2.9,1.4,5.0,3.0,4.4,30.4,,118,100
David Wingate,26,10,0,293,6.4,12.3,0.519,0.3,0.5,0.667,6.1,11.9,0.514,1.4,1.9,0.75,1.4,4.5,5.9,6.1,2.9,0.5,2.2,5.4,14.6,,113,106
Sean Elliott,21,10,10,291,8.6,15.5,0.552,0.0,0.2,0.0,8.6,15.3,0.5579999999999999,3.4,4.7,0.7240000000000001,1.8,4.8,6.6,2.9,1.5,1.0,2.4,6.0,20.5,,114,108
Frank Brickowski,30,10,0,161,9.0,15.8,0.574,0.0,0.0,,9.0,15.8,0.574,5.0,7.6,0.654,4.7,8.2,12.8,3.2,2.3,0.3,4.4,9.0,23.0,,110,104
Johnny Moore,31,9,0,86,3.3,13.1,0.25,0.0,3.3,0.0,3.3,9.8,0.33299999999999996,2.2,4.4,0.5,1.6,4.4,6.0,11.5,3.8,0.5,3.8,6.0,8.7,,80,104
Caldwell Jones,39,9,0,66,2.8,6.4,0.444,0.0,0.0,,2.8,6.4,0.444,0.0,0.7,0.0,4.3,5.0,9.2,1.4,0.0,2.1,2.1,7.1,5.7,,90,110
Reggie Williams,25,9,0,49,8.6,25.9,0.33299999999999996,0.0,1.9,0.0,8.6,24.0,0.36,1.9,1.9,1.0,4.8,5.8,10.5,2.9,1.9,0.0,4.8,7.7,19.2,,79,107
Mike Mitchell,34,4,0,15,9.4,25.0,0.375,0.0,0.0,,9.4,25.0,0.375,0.0,0.0,,3.1,6.3,9.4,6.3,0.0,0.0,6.3,6.3,18.8,,77,111
Uwe Blab,27,2,0,5,0.0,9.4,0.0,0.0,0.0,,0.0,9.4,0.0,28.2,56.4,0.5,0.0,18.8,18.8,0.0,0.0,0.0,0.0,0.0,28.2,,96,101
