Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020,5,3087,CHI,Chicago Bulls,Coby White,"February 16, 2000",19.0,NBA,PG,65,1,25.8,4.8,12.2,0.39,2.0,5.8,0.35,2.8,6.4,0.43,0.48,1.6,2.0,0.79,0.4,3.1,3.5,2.7,0.8,0.1,1.7,1.8,13.2
2021,5,3087,CHI,Chicago Bulls,Coby White,"February 16, 2000",20.0,NBA,PG,29,29,33.3,5.5,13.7,0.4,2.4,6.8,0.36,3.1,6.9,0.45,0.49,1.9,2.1,0.87,0.4,4.3,4.7,5.3,0.4,0.1,2.3,2.4,15.3
