Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1986,25,2344,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",22.0,NBA,PG,79.0,3.0,1214.0,212.0,447.0,0.47,13.0,42.0,0.31,199.0,405.0,0.49,0.49,125.0,155.0,0.81,35.0,82.0,117.0,198.0,81.0,1.0,106.0,136.0,562.0,0.0
1987,25,2344,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",23.0,NBA,PG,80.0,80.0,2714.0,376.0,770.0,0.49,13.0,60.0,0.22,363.0,710.0,0.51,0.5,280.0,334.0,0.84,70.0,267.0,337.0,715.0,159.0,9.0,255.0,192.0,1045.0,2.0
1988,25,2344,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",24.0,NBA,PG,82.0,82.0,2991.0,462.0,890.0,0.52,24.0,69.0,0.35,438.0,821.0,0.53,0.53,274.0,324.0,0.85,65.0,313.0,378.0,831.0,150.0,16.0,244.0,204.0,1222.0,2.0
1989,25,2344,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",25.0,NBA,PG,81.0,81.0,3102.0,540.0,1146.0,0.47,79.0,219.0,0.36,461.0,927.0,0.5,0.51,272.0,324.0,0.84,85.0,282.0,367.0,770.0,146.0,8.0,248.0,187.0,1431.0,3.0
1990,25,2344,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",26.0,NBA,PG,80.0,80.0,2781.0,448.0,969.0,0.46,89.0,238.0,0.37,359.0,731.0,0.49,0.51,421.0,472.0,0.89,59.0,213.0,272.0,726.0,151.0,4.0,245.0,150.0,1406.0,0.0
1991,25,2344,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",27.0,NBA,PG,81.0,81.0,2665.0,486.0,944.0,0.52,130.0,313.0,0.42,356.0,631.0,0.56,0.58,279.0,339.0,0.82,52.0,230.0,282.0,649.0,158.0,12.0,189.0,151.0,1381.0,0.0
1992,25,2344,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",28.0,NBA,PG,82.0,82.0,2784.0,521.0,1129.0,0.46,128.0,324.0,0.4,393.0,805.0,0.49,0.52,315.0,368.0,0.86,51.0,204.0,255.0,477.0,127.0,12.0,188.0,155.0,1485.0,0.0
1993,25,2344,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",29.0,NBA,PG,81.0,81.0,2883.0,503.0,1108.0,0.45,143.0,345.0,0.41,360.0,763.0,0.47,0.52,327.0,388.0,0.84,58.0,258.0,316.0,419.0,101.0,10.0,199.0,122.0,1476.0,0.0
1994,25,2344,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",30.0,NBA,PG,77.0,34.0,2074.0,348.0,836.0,0.42,110.0,282.0,0.39,238.0,554.0,0.43,0.48,204.0,234.0,0.87,45.0,170.0,215.0,401.0,79.0,18.0,166.0,132.0,1010.0,0.0
1995,25,2344,POR,Portland Trail Blazers,Terry Porter,"April 8, 1963",31.0,NBA,PG,35.0,9.0,770.0,105.0,267.0,0.39,44.0,114.0,0.39,61.0,153.0,0.4,0.48,58.0,82.0,0.71,18.0,63.0,81.0,133.0,30.0,2.0,58.0,60.0,312.0,0.0
1996,18,2344,MIN,Minnesota Timberwolves,Terry Porter,"April 8, 1963",32.0,NBA,PG,82.0,40.0,2072.0,269.0,608.0,0.44,71.0,226.0,0.31,198.0,382.0,0.52,0.5,164.0,209.0,0.78,36.0,176.0,212.0,452.0,89.0,15.0,173.0,154.0,773.0,0.0
1997,18,2344,MIN,Minnesota Timberwolves,Terry Porter,"April 8, 1963",33.0,NBA,PG,82.0,20.0,1568.0,187.0,449.0,0.42,67.0,200.0,0.34,120.0,249.0,0.48,0.49,127.0,166.0,0.76,31.0,145.0,176.0,295.0,54.0,11.0,128.0,104.0,568.0,0.0
1998,18,2344,MIN,Minnesota Timberwolves,Terry Porter,"April 8, 1963",34.0,NBA,PG,82.0,8.0,1786.0,259.0,577.0,0.45,92.0,233.0,0.4,167.0,344.0,0.48,0.53,167.0,195.0,0.86,37.0,131.0,168.0,271.0,63.0,16.0,104.0,103.0,777.0,0.0
1999,16,2344,MIA,Miami Heat,Terry Porter,"April 8, 1963",35.0,NBA,PG,50.0,1.0,1365.0,172.0,370.0,0.46,58.0,141.0,0.41,114.0,229.0,0.5,0.54,123.0,148.0,0.83,13.0,127.0,140.0,146.0,48.0,11.0,74.0,97.0,525.0,0.0
2000,27,2344,SAS,San Antonio Spurs,Terry Porter,"April 8, 1963",36.0,NBA,PG,68.0,8.0,1613.0,207.0,463.0,0.45,90.0,207.0,0.44,117.0,256.0,0.46,0.54,137.0,170.0,0.81,24.0,167.0,191.0,221.0,50.0,9.0,100.0,79.0,641.0,0.0
2001,27,2344,SAS,San Antonio Spurs,Terry Porter,"April 8, 1963",37.0,NBA,PG,80.0,42.0,1678.0,197.0,440.0,0.45,87.0,205.0,0.42,110.0,235.0,0.47,0.55,92.0,116.0,0.79,24.0,177.0,201.0,251.0,52.0,11.0,104.0,88.0,573.0,0.0
2002,27,2344,SAS,San Antonio Spurs,Terry Porter,"April 8, 1963",38.0,NBA,PG,72.0,0.0,1294.0,136.0,321.0,0.42,59.0,142.0,0.42,77.0,179.0,0.43,0.52,68.0,83.0,0.82,12.0,152.0,164.0,205.0,45.0,16.0,85.0,89.0,399.0,0.0
