PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Russell Westbrook,27.0,80,80.0,2750,656,1444,0.45399999999999996,101,341,0.29600000000000004,555,1103,0.503,0.489,465,573,0.812,145,481,626,834,163,20,342,200,1878
Kevin Durant,27.0,72,72.0,2578,698,1381,0.505,186,481,0.387,512,900,0.569,0.573,447,498,0.898,45,544,589,361,69,85,250,137,2029
Serge Ibaka,26.0,78,78.0,2500,416,869,0.479,60,184,0.326,356,685,0.52,0.513,91,121,0.752,141,392,533,66,38,148,108,211,983
Dion Waiters,24.0,78,15.0,2152,282,706,0.39899999999999997,86,240,0.358,196,466,0.42100000000000004,0.46,112,157,0.713,36,166,202,154,81,15,120,143,762
Steven Adams,22.0,80,80.0,2014,261,426,0.613,0,0,,261,426,0.613,0.613,114,196,0.5820000000000001,219,314,533,62,42,89,84,223,636
Enes Kanter,23.0,82,1.0,1721,414,719,0.5760000000000001,10,21,0.47600000000000003,404,698,0.579,0.583,200,251,0.797,249,415,664,33,26,33,115,166,1038
Andre Roberson,24.0,70,70.0,1553,136,274,0.496,32,103,0.311,104,171,0.608,0.555,33,54,0.611,79,172,251,47,53,42,35,133,337
Kyle Singler,27.0,68,2.0,977,86,221,0.389,30,97,0.309,56,124,0.452,0.457,29,44,0.659,50,91,141,24,30,9,32,120,231
Anthony Morrow,30.0,68,6.0,926,136,333,0.408,79,204,0.387,57,129,0.442,0.527,29,39,0.7440000000000001,10,52,62,24,22,5,17,64,380
Nick Collison,35.0,59,4.0,699,50,109,0.45899999999999996,0,2,0.0,50,107,0.467,0.45899999999999996,23,33,0.6970000000000001,68,103,171,52,15,16,50,107,123
Cameron Payne,21.0,57,1.0,698,114,278,0.41,36,111,0.324,78,167,0.467,0.475,19,24,0.792,9,76,85,108,36,6,44,80,283
Randy Foye,32.0,27,1.0,572,52,149,0.349,25,81,0.309,27,68,0.397,0.433,22,27,0.815,8,43,51,49,13,13,28,48,151
D.J. Augustin,28.0,34,0.0,519,46,121,0.38,24,61,0.39299999999999996,22,60,0.36700000000000005,0.479,26,34,0.765,5,38,43,66,13,2,30,41,142
Mitch McGary,23.0,20,0.0,72,11,23,0.478,0,4,0.0,11,19,0.579,0.478,4,10,0.4,4,14,18,3,1,2,7,10,26
Josh Huestis,24.0,5,0.0,55,5,12,0.41700000000000004,4,6,0.667,1,6,0.16699999999999998,0.583,0,4,0.0,2,8,10,0,1,2,3,3,14
Steve Novak,32.0,7,0.0,24,6,12,0.5,5,9,0.556,1,3,0.33299999999999996,0.708,0,0,,0,4,4,0,0,0,1,1,17
Nazr Mohammed,38.0,5,0.0,19,3,5,0.6,0,0,,3,5,0.6,0.6,2,2,1.0,1,3,4,0,0,0,3,4,8
Team Totals,,82,,19830,3372,7082,0.47600000000000003,678,1945,0.349,2694,5137,0.524,0.524,1616,2067,0.782,1071,2916,3987,1883,603,487,1305,1691,9038
