PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Anthony Davis,22.0,61,61.0,2164,560,1136,0.493,35,108,0.324,525,1028,0.511,0.508,326,430,0.758,130,497,627,116,78,125,121,148,1481
Ryan Anderson,27.0,66,7.0,2008,397,929,0.42700000000000005,131,358,0.366,266,571,0.466,0.498,199,228,0.873,131,265,396,73,38,25,90,109,1124
Dante Cunningham,28.0,80,46.0,1971,186,412,0.451,55,174,0.316,131,238,0.55,0.518,57,82,0.695,57,179,236,77,42,33,41,173,484
Jrue Holiday,25.0,65,23.0,1831,410,935,0.439,87,259,0.336,323,676,0.478,0.485,182,216,0.843,27,168,195,391,88,22,167,148,1089
Alonzo Gee,28.0,73,38.0,1632,132,255,0.518,17,60,0.28300000000000003,115,195,0.59,0.551,44,66,0.667,60,185,245,72,63,13,55,169,325
Eric Gordon,27.0,45,44.0,1481,231,552,0.418,113,294,0.384,118,258,0.457,0.521,111,125,0.888,10,89,99,121,43,14,73,98,686
Toney Douglas,29.0,61,18.0,1262,183,445,0.41100000000000003,81,203,0.39899999999999997,102,242,0.42100000000000004,0.502,84,99,0.848,25,118,143,157,70,5,64,131,531
Norris Cole,27.0,45,23.0,1198,196,484,0.405,33,102,0.324,163,382,0.42700000000000005,0.439,52,65,0.8,10,141,151,167,37,5,75,102,477
James Ennis,29.0,68,64.0,1178,104,195,0.5329999999999999,0,0,,104,195,0.5329999999999999,0.5329999999999999,61,112,0.545,120,294,414,26,21,23,60,124,269
Alexis Ajinça,27.0,59,17.0,861,150,315,0.47600000000000003,0,1,0.0,150,314,0.478,0.47600000000000003,52,62,0.8390000000000001,75,194,269,31,19,36,54,134,352
Luke Babbitt,26.0,47,13.0,845,122,289,0.42200000000000004,44,109,0.40399999999999997,78,180,0.433,0.498,39,50,0.78,25,123,148,53,11,7,23,90,327
Tyreke Evans,26.0,25,25.0,765,136,314,0.433,33,85,0.38799999999999996,103,229,0.45,0.486,74,93,0.7959999999999999,20,109,129,164,32,8,73,66,379
Ish Smith,27.0,27,3.0,617,98,228,0.43,10,33,0.303,88,195,0.451,0.452,33,43,0.767,14,78,92,154,24,6,45,38,239
Kendrick Perkins,31.0,37,5.0,542,40,75,0.5329999999999999,0,0,,40,75,0.5329999999999999,0.5329999999999999,11,25,0.44,25,103,128,31,11,11,41,64,91
Tim Frazier,25.0,16,1.0,469,76,169,0.45,13,31,0.419,63,138,0.457,0.488,45,59,0.763,15,56,71,120,23,1,38,42,210
Jordan Hamilton,25.0,11,4.0,304,49,116,0.42200000000000004,13,45,0.289,36,71,0.507,0.478,14,21,0.667,12,50,62,25,8,3,17,24,125
James Ennis,25.0,9,5.0,282,50,100,0.5,24,50,0.48,26,50,0.52,0.62,19,24,0.792,17,18,35,18,12,3,17,26,143
Bryce Dejean-Jones,23.0,14,11.0,279,28,69,0.406,12,32,0.375,16,37,0.43200000000000005,0.493,11,21,0.524,8,40,48,15,10,2,11,17,79
Orlando Johnson,26.0,5,1.0,54,4,17,0.235,1,5,0.2,3,12,0.25,0.265,1,2,0.5,1,5,6,2,1,0,3,4,10
Nate Robinson,31.0,2,1.0,23,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,0,0,4,1,0,0,5,0
Jimmer Fredette,26.0,4,0.0,13,1,4,0.25,0,1,0.0,1,3,0.33299999999999996,0.25,0,0,,0,0,0,1,1,0,1,1,2
Team Totals,,82,,19780,3153,7040,0.44799999999999995,702,1951,0.36,2451,5089,0.48200000000000004,0.498,1415,1823,0.7759999999999999,782,2712,3494,1818,633,342,1102,1713,8423
