PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul George,25.0,81,81.0,2819,605,1449,0.418,210,566,0.371,395,883,0.447,0.49,454,528,0.86,79,484,563,329,152,29,265,230,1874
Monta Ellis,30.0,81,81.0,2734,436,1021,0.42700000000000005,87,282,0.309,349,739,0.47200000000000003,0.47,162,206,0.7859999999999999,42,229,271,383,150,37,203,174,1121
George Hill,29.0,74,73.0,2524,326,739,0.441,128,314,0.408,198,425,0.466,0.528,114,150,0.76,58,240,298,259,83,17,101,149,894
Ian Mahinmi,29.0,71,71.0,1816,264,448,0.589,0,0,,264,448,0.589,0.589,132,225,0.5870000000000001,138,369,507,104,65,75,100,220,660
Lavoy Allen,26.0,79,28.0,1599,191,370,0.516,0,0,,191,370,0.516,0.516,46,73,0.63,162,262,424,76,26,42,69,147,428
Jordan Hill,28.0,73,11.0,1513,278,549,0.506,0,1,0.0,278,548,0.507,0.506,89,125,0.7120000000000001,156,295,451,87,36,37,92,155,645
C.J. Miles,28.0,64,24.0,1464,259,634,0.409,142,387,0.36700000000000005,117,247,0.474,0.521,93,124,0.75,25,150,175,63,53,29,70,142,753
Myles Turner,19.0,60,30.0,1367,264,530,0.498,3,14,0.214,261,516,0.506,0.501,88,121,0.727,68,264,332,41,25,86,67,158,619
Rodney Stuckey,29.0,58,1.0,1275,183,443,0.413,20,83,0.24100000000000002,163,360,0.45299999999999996,0.436,131,158,0.8290000000000001,19,137,156,142,43,8,76,77,517
Solomon Hill,24.0,59,3.0,866,93,208,0.447,24,74,0.324,69,134,0.515,0.505,36,42,0.857,39,127,166,57,37,11,33,68,246
Chase Budinger,27.0,49,2.0,729,81,194,0.418,20,69,0.29,61,125,0.488,0.469,34,48,0.708,31,90,121,49,29,9,31,46,216
Glenn Robinson,22.0,45,4.0,508,65,151,0.43,14,37,0.37799999999999995,51,114,0.447,0.47700000000000004,27,39,0.6920000000000001,12,56,68,26,17,9,18,21,171
Joe Young,23.0,41,0.0,384,62,169,0.36700000000000005,10,46,0.217,52,123,0.423,0.396,20,25,0.8,6,44,50,65,15,0,33,30,154
Ty Lawson,28.0,13,1.0,235,28,67,0.418,5,14,0.35700000000000004,23,53,0.434,0.455,3,6,0.5,6,25,31,57,10,1,13,16,64
Shayne Whittington,24.0,7,0.0,41,5,11,0.455,0,2,0.0,5,9,0.556,0.455,1,2,0.5,5,7,12,3,1,1,5,7,11
Rakeem Christmas,24.0,1,0.0,6,2,2,1.0,0,0,,2,2,1.0,1.0,0,0,,1,0,1,0,0,0,0,1,4
Team Totals,,82,,19880,3142,6985,0.45,663,1889,0.35100000000000003,2479,5096,0.486,0.49700000000000005,1430,1872,0.764,847,2779,3626,1741,742,391,1219,1641,8377
