PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Andrew Wiggins,20.0,81,81.0,2845,594,1294,0.45899999999999996,57,190,0.3,537,1104,0.486,0.48100000000000004,430,565,0.7609999999999999,105,186,291,164,78,46,182,165,1675
Karl-Anthony Towns,20.0,82,82.0,2627,625,1153,0.542,30,88,0.341,595,1065,0.5589999999999999,0.555,223,275,0.8109999999999999,229,629,858,161,58,138,183,245,1503
Ricky Rubio,25.0,76,76.0,2323,219,586,0.374,62,190,0.326,157,396,0.396,0.42700000000000005,266,314,0.847,40,286,326,658,162,10,193,201,766
Zach LaVine,20.0,82,33.0,2294,433,959,0.452,123,316,0.389,310,643,0.48200000000000004,0.516,161,203,0.7929999999999999,27,201,228,251,69,17,155,193,1150
Gorgui Dieng,26.0,82,39.0,2220,308,579,0.532,6,20,0.3,302,559,0.54,0.537,205,248,0.8270000000000001,157,428,585,143,94,96,140,219,827
Shabazz Muhammad,23.0,82,0.0,1682,317,681,0.465,44,152,0.289,273,529,0.516,0.498,185,242,0.764,100,167,267,52,24,7,70,94,863
Tayshaun Prince,35.0,77,44.0,1462,102,229,0.445,4,23,0.174,98,206,0.47600000000000003,0.45399999999999996,13,19,0.684,32,115,147,73,36,13,27,62,221
Nemanja Bjelica,27.0,60,0.0,1075,110,235,0.46799999999999997,48,125,0.384,62,110,0.564,0.57,40,55,0.727,49,161,210,83,26,21,47,154,308
Kevin Martin,32.0,39,12.0,834,126,334,0.377,38,103,0.369,88,231,0.381,0.434,125,142,0.88,10,71,81,46,17,1,41,68,415
Tyus Jones,19.0,37,0.0,573,56,156,0.359,16,53,0.302,40,103,0.38799999999999996,0.41,28,39,0.718,7,40,47,108,31,3,33,33,156
Kevin Garnett,39.0,38,38.0,556,54,115,0.47,0,1,0.0,54,114,0.474,0.47,14,21,0.667,15,135,150,62,28,10,16,70,122
Adreian Payne,24.0,52,2.0,486,53,145,0.366,9,32,0.281,44,113,0.389,0.397,17,26,0.654,20,91,111,29,16,11,36,77,132
Andre Miller,39.0,26,0.0,280,36,58,0.621,1,4,0.25,35,54,0.648,0.629,15,19,0.789,6,18,24,58,9,0,25,32,88
Damjan Rudež,29.0,33,0.0,277,25,62,0.40299999999999997,17,50,0.34,8,12,0.667,0.54,8,8,1.0,5,15,20,11,3,1,13,33,75
Greg Smith,25.0,18,0.0,192,18,32,0.563,0,0,,18,32,0.563,0.563,7,17,0.41200000000000003,12,30,42,6,4,1,7,28,43
Nikola Peković,30.0,12,3.0,156,19,50,0.38,0,0,,19,50,0.38,0.38,16,20,0.8,7,14,21,11,1,0,9,22,54
Team Totals,,82,,19880,3095,6668,0.46399999999999997,455,1347,0.33799999999999997,2640,5321,0.496,0.498,1753,2213,0.792,821,2587,3408,1916,656,375,1231,1696,8398
